Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             78.5000               0.0010    2.1141485833615335e-14    1.6853040762171475e-15
             88.5000               0.0010    2.0774735653838689e-14    1.6541549789958887e-15
            103.5000               0.0010    2.3655683840779225e-14    1.2876525155099450e-15
            123.5000               0.0010    2.4724954865355607e-14    1.3344700033678186e-15
            143.5000               0.0010    2.5464520787183064e-14    1.3614867660971329e-15
            168.6000               0.0010    2.6371540982317000e-14    1.3614033575865579e-15
            203.7000               0.0010    3.1212999757282926e-14    2.0713104043115824e-15
            243.7000               0.0010    3.7388282040615822e-14    2.2641591983080932e-15
            288.7000               0.0010    4.0957695295419234e-14    2.1257154235291978e-15
            343.7000               0.0010    3.9841484374517661e-14    1.9026546367664582e-15
            413.7000               0.0010    3.7873506004209697e-14    1.6080965794502709e-15
            503.7000               0.0010    3.7353862013192795e-14    1.4208926061373000e-15
            609.6000               0.0010    3.0195033013160722e-14    1.3947042960958840e-15
            743.0000               0.0010    2.7135355027680008e-14    9.0473162447337827e-16
            907.1000               0.0010    2.2695278001768069e-14    3.6684982839459466e-16
           1103.7000               0.0010    1.7584721935413191e-14    6.8509621031483106e-16
           1346.6000               0.0010    1.4612869440328158e-14    5.1480485750942750e-16
           1654.0000               0.0010    1.1987689977090442e-14    4.3943461840207372e-16
           5815.0000               0.0010    2.9129665234801927e-15    1.7117166097412519e-16
           6962.5000               0.0010    2.5347521070379504e-15    1.0435630860408356e-16
          12426.5000               0.0010    1.1416565891809479e-15    4.6476503660217029e-17
          18387.0000               0.0010    8.8457667999992740e-16    1.3104855714537923e-16
          24307.5000               0.0010    7.7541729810332376e-16    5.8491812527366728e-17
          32019.5000               0.0010    5.3992754336121466e-16    6.4324676139789191e-17
          39010.5000               0.0010    4.0844678403156383e-16    6.3934068552090495e-17
          49700.0000               0.0010    2.7869904365508603e-16    3.5141040712787258e-17
          63311.0000               0.0010    3.2956074772410088e-16    3.7092181650341977e-17
          76165.0000               0.0010    2.2884186430645079e-16    3.3681230126300020e-17
          93060.5000               0.0010    2.1122021320279992e-16    4.1904133834956315e-17
         115839.0000               0.0010    1.9657825528058572e-16    3.2662370581457672e-17
         142378.5000               0.0010    2.6911349607069873e-16    4.0178543165190057e-17
         165355.0000               0.0010    2.4679450043912878e-16    1.7582130055953811e-17
         211696.0000               0.0010    1.9876296941910764e-16    2.1821641880400119e-17
         263815.0000               0.0010    1.5175236724024422e-16    1.3438798914736515e-17
         322220.5000               0.0010    8.7003248989763675e-17    1.3354157112935859e-17
         399640.5000               0.0010    7.8837976749840706e-17    1.1066139224155709e-17
         486635.5000               0.0010    3.7664782639730205e-17    1.2067107056929475e-17
         587980.5000               0.0010    3.1822585675763047e-17    1.0935443623777184e-17
         933705.5000               0.0010    5.9804720976864387e-17    1.4985108481075481e-17
