time_sec	flux	flux_err	band_init	band_norm	source
5	3.334629464598877e-11	1.2285228953350541e-12	R	R	REM
5	2.285849237564674e-11	1.2632069710195737e-12	R	R	REM
5	1.5814212973986786e-11	8.739257052320401e-13	R	R	REM
5	1.3522207104525205e-11	9.963530401042532e-13	R	R	REM
5	9.529005623697202e-12	8.776538520072643e-13	R	R	REM
5	8.690556417095286e-12	9.605157914797128e-13	R	R	REM
5	7.781218008888038e-12	8.600119964449154e-13	R	R	REM
5	6.9031543375630675e-12	7.629648130708755e-13	R	R	REM
5	6.839865838182564e-12	8.189674020880765e-13	R	R	REM
5	7.031493558650162e-12	9.06674285979365e-13	R	R	REM
10	4.732031023785107e-12	6.101706293173647e-13	R	R	REM
10	4.27609734428102e-12	5.907646800679741e-13	R	R	REM
10	4.009106407914536e-12	5.908037536698185e-13	R	R	REM
10	3.899847128125301e-12	5.747027111793253e-13	R	R	REM
10	3.0133361607436576e-12	5.828308856082934e-13	R	R	REM
10	2.9043408496603573e-12	5.34999355632128e-13	R	R	REM
10	3.0133361607436576e-12	4.995693305213943e-13	R	R	REM
10	3.1553503187887816e-12	5.812370085773647e-13	R	R	REM
10	2.7481952412213378e-12	5.315480851861679e-13	R	R	REM
10	2.285849237564674e-12	5.473896874418152e-13	R	R	REM
10	1.9366341386571723e-12	4.4592648982553685e-13	R	R	REM
10	2.244127787032918e-12	4.753911574060056e-13	R	R	REM
10	1.566922739796378e-12	4.906843201838799e-13	R	R	REM
10	1.9908914580477e-12	5.134300632238193e-13	R	R	REM
10	1.3773603704153542e-12	4.566944817502778e-13	R	R	REM
10	1.5383231766663324e-12	4.675598419534868e-13	R	R	REM
30	1.17773500438869e-12	2.928781869770889e-13	R	R	REM
30	1.3647326546368723e-12	3.016716543829491e-13	R	R	REM
30	1.1886324522128186e-12	2.955881554755329e-13	R	R	REM
65	6.124174872595008e-13	2.03060646266774e-13	R	R	REM
136	6.068028099876722e-13	1.9002125423437373e-13	R	R	REM
30	6.124174872595008e-13	3.948401455187273e-14	R	R	Danish
30	5.093866786921853e-13	2.8149748150232965e-14	R	R	Danish
15	4.477623603441288e-13	4.124043744528877e-14	R	R	SMARTS
60	4.3958977622962233e-13	2.4292628778694e-14	R	R	Danish
25	6.532021164845652e-13	2.406485529807232e-13	R	R	REM
60	4.121426728259429e-13	2.2775845791257716e-14	R	R	Danish
201	4.1980497719011095e-13	1.5466186919082478e-13	R	R	REM
90	3.86409311474487e-13	2.1353767689485922e-14	R	R	Danish
90	3.396624854991927e-13	1.8770442618233934e-14	R	R	Danish
90	3.214012661012065e-13	1.7761290340657215e-14	R	R	Danish
334	3.3040573979052296e-13	1.3085542094598837e-13	R	R	REM
120	3.3346294645988767e-13	1.535653619168818e-14	R	R	Danish
7317	9.978093823110937e-15	1.4704262459898372e-15	R	R	Danish
2400	1.3522207104525204e-15	2.490882600260633e-16	R	R	NOT
