Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         1082.6            -9.0            -9.0    -9.000    60.000 ii   17.860   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1261.7            -9.0            -9.0    -9.000    60.000 ii   17.910   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1537.7            -9.0            -9.0    -9.000    60.000 ii   18.150   0.1300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1997.7            -9.0            -9.0    -9.000    60.000 ii   18.530   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         2357.7            -9.0            -9.0    -9.000    60.000 ii   18.570   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         2720.7            -9.0            -9.0    -9.000    60.000 ii   18.800   0.0600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         3089.2            -9.0            -9.0    -9.000    60.000 ii   18.950   0.0600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         3456.3            -9.0            -9.0    -9.000    60.000 ii   18.880   0.0600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         3819.1            -9.0            -9.0    -9.000    60.000 ii   19.210   0.0800  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         4187.5            -9.0            -9.0    -9.000    60.000 ii   19.140   0.0700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         4649.4            -9.0            -9.0    -9.000   120.000 ii   19.380   0.1000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         5408.0            -9.0            -9.0    -9.000   120.000 ii   19.700   0.0900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         6174.1            -9.0            -9.0    -9.000   120.000 ii   19.640   0.0700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         7461.9            -9.0            -9.0    -9.000   180.000 ii   20.160   0.0900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         7676.0            -9.0            -9.0    -9.000   180.000 ii   20.130   0.1100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         7889.4            -9.0            -9.0    -9.000   180.000 ii   20.090   0.1000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        89820.0            -9.0            -9.0    -9.000  4680.000 ii   23.160   0.3000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
       344000.0            -9.0            -9.0    -9.000  4320.000 ii   22.900 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 SDSS  0.000  0.000 0 nnn
