Time	Flux	Flux_err	Band
109.25079	3.289177329906722e-12	1.4444787632016273e-13	R
132.84654	2.9398643260233998e-12	1.291074077102278e-13	R
155.34269	2.810756918313172e-12	1.2343751247794714e-13	R
178.13071	2.5122525070749838e-12	1.1032835965620542e-13	R
200.30612	2.2964409802383143e-12	1.0085075671472702e-13	R
225.24213	2.0525572924377068e-12	9.014033363974847e-14	R
248.37762	2.0525572924377068e-12	9.014033363974847e-14	R
268.58561	1.876235238044987e-12	8.239695474866314e-14	R
290.43772	1.8345742281179797e-12	8.056736521738668e-14	R
314.06772	1.639741122391512e-12	1.068218360807386e-13	R
339.62025	1.5677300694480664e-12	6.884860755788307e-14	R
360.13993	1.5677300694480664e-12	6.884860755788307e-14	R
381.89941	1.3701221528928898e-12	6.017043638392109e-14	R
404.97358	1.3099517165089687e-12	5.752798482805991e-14	R
429.44189	1.1708338997602931e-12	5.141847136251074e-14	R
455.38855	1.0945592822550894e-12	4.806878680291749e-14	R
473.55153	1.1708338997602931e-12	5.141847136251074e-14	R
502.16328	9.783072867342755e-13	6.373236555030356e-14	R
522.19185	8.942671718688365e-13	5.825752610658306e-14	R
575.82821	8.744103475383023e-13	5.696394237878905e-14	R
647.51279	7.306330075650454e-13	4.7597488593480145e-14	R
728.12135	6.243603110385233e-13	4.0674295405730256e-14	R
802.90952	5.707255145194738e-13	4.902737457569405e-14	R
885.37948	5.335452873930228e-13	4.583345932963623e-14	R
957.4139	4.262371392115909e-13	2.7767452553716157e-14	R
1035.30904	4.262371392115909e-13	2.7767452553716157e-14	R
1119.54172	3.9846968665787474e-13	4.231776801369898e-14	R
1210.62756	3.7251116005263193e-13	3.9560953772516145e-14	R
1283.77308	3.2555718776742266e-13	2.7966533446330324e-14	R
1361.33801	3.1125998221204313e-13	3.3056034524669805e-14	R
1443.58938	2.9098277970470144e-13	3.0902580998833125e-14	R
1501.16634	3.1125998221204313e-13	2.6738352062605454e-14	R
1898.18984	2.2224873017627058e-13	2.360297538270111e-14	R
2545.23672	1.6598287711650996e-13	1.7627501220923398e-14	R
3156.06863	1.5516983141714326e-13	1.6479147971607872e-14	R
3837.70978	1.622972975308342e-13	1.7236090011677358e-14	R
4400.68327	1.4506120751915684e-13	1.5405604825476386e-14	R
5046.24224	1.4184018475829218e-13	1.787855188856309e-14	R
5900.76945	1.2965560269368045e-13	1.634271997284867e-14	R
7036.2582	1.0833662159926942e-13	1.5757876787277672e-14	R
8227.77336	8.851304638980995e-14	1.45540024757065e-14	R
9434.74796	9.257874481199175e-14	1.3465847765350895e-14	R
10609.27525	8.654765163037819e-14	1.4230837006194692e-14	R
27122.45699	6.610393128455967e-14	5.678565470728379e-15	R
27658.05259	6.760507334534476e-14	8.521427223142408e-15	R
37818.36091	3.295454261266894e-14	2.83091374669372e-15	R
39326.73033	3.943948981300871e-14	2.5693072268437e-15	R
45095.7717	3.295454261266894e-14	2.83091374669372e-15	R
46894.39758	2.574205941098948e-14	1.6769805997003462e-15	R
48764.7609	2.5170467869099292e-14	1.1053890578102592e-15	R
50709.72288	2.1997801980204974e-14	9.660579108522342e-16	R
52732.25884	1.8798157685617406e-14	1.2246163077158632e-15	R
55918.31577	1.5358305011335003e-14	1.000525215837789e-15	R
140186.0585	2.915353941763174e-15	7.8641459655855215e-16	R
219803.1502	1.5201389547781888e-15	4.823733123544865e-16	R
