Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          68826.2000             280.0000    1.4424286449089176e-04    2.9227570161579750e-05
          71833.0000             800.0000    1.0353670417663515e-04    9.5360831391181416e-06
          74329.9000             760.0000    1.0353670417663515e-04    8.5824748252063263e-06
          76101.1000             760.0000    9.7072080065078694e-05    8.0466023137808013e-06
          77872.3000             760.0000    1.1352573878601572e-04    8.3648858024017351e-06
          79704.0000             800.0000    1.2108611276529297e-04    7.8067104149537955e-06
          81397.4000             640.0000    1.3276828268509637e-04    9.7827288746842958e-06
          85838.4000             480.0000    1.2914997833438706e-04    1.1895152937367210e-05
          87324.5000             760.0000    1.1248492854129813e-04    9.3242205756698483e-06
          89441.3000             840.0000    1.2796592419835672e-04    8.2502682626776127e-06
          91497.6000             920.0000    1.0258747395304303e-04    9.4486558020947866e-06
          93649.0000             920.0000    1.0071504150537113e-04    8.3485785559177706e-06
          95843.5000             960.0000    1.1997598859427396e-04    7.7351380626016764e-06
          98081.3000             960.0000    1.0643741939170418e-04    8.8229240022049594e-06
         100370.9000            1000.0000    1.0449471751947844e-04    6.7370236019401663e-06
         102461.8000             800.0000    1.1043184718585692e-04    1.0171149297684219e-05
         104500.8000             240.0000    1.1887604210298195e-04    2.5182443351312284e-05
         259917.1000            1800.0000    1.9911057454919236e-05    7.8856677290204828e-06
         346645.4000           14360.0000    1.8667850969516193e-05    2.9229335286688512e-06
         430626.2000           11760.0000    1.2447849317974775e-05    3.5541169049618168e-06
         517570.6000           10680.0000    1.2563027851337904e-05    3.8184222761678977e-06
