Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0         74770.6    -9.0000   880.0000 BJ   19.110   0.1000  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         76127.0    -9.0000  1520.0000 BJ   19.120   0.0700  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         77863.7    -9.0000  1600.0000 BJ   19.110   0.0700  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         79686.7    -9.0000  1680.0000 BJ   18.930   0.0500  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         81380.2    -9.0000  1360.0000 BJ   19.110   0.0800  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         85821.1    -9.0000   960.0000 BJ   19.150   0.0700  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         87264.0    -9.0000  1200.0000 BJ   18.980   0.0600  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         89536.3    -9.0000  1360.0000 BJ   19.080   0.0700  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         91514.9    -9.0000  1920.0000 BJ   19.190   0.0600  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         93649.0    -9.0000  1920.0000 BJ   19.140   0.0500  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         95826.2    -9.0000  2000.0000 BJ   19.060   0.0400  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0         98046.7    -9.0000  2000.0000 BJ   19.170   0.0500  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        100370.9    -9.0000  2080.0000 BJ   19.220   0.0600  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        102384.0    -9.0000  1520.0000 BJ   19.290   0.0800  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        104483.5    -9.0000   480.0000 BJ   19.280   0.1900  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        259675.2    -9.0000  3520.0000 BJ   20.850   0.2400  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        346602.2    -9.0000 30640.0000 BJ   21.290   0.1300  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        431101.4    -9.0000 24240.0000 BJ   21.320   0.1700  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        518788.8    -9.0000 28400.0000 BJ   21.710   0.2500  -9.0000  -9.0000  -9.0000 PROMPT cenko11 0 Vega  0.000  0.000 0 E(B-V)=0.024
           -9.0            -9.0        593136.0    -9.0000  3520.0000 BJ   21.000 100.0000  -9.0000  -9.0000  -9.0000 PROMPT cenko11 1 Vega  0.000  0.000 0 E(B-V)=0.024
