time_sec	flux	flux_err	band	source
252	3.7434496907721616e-13	1.506904930377363e-15	r	17315
1552	1.4902941645026684e-13	5.999096581256464e-16	r	17315
1070	2.340302523450337e-13	1.5117869428601952e-14	r	17316
17420	1.8077650850243054e-13	8.729381443514735e-15	g'	17331
17420	1.359111485355953e-13	4.991992540178051e-16	Rc	17331
17420	1.5227396389033396e-13	5.723059294234605e-15	Ic	17331
69033.6	9.403120485289334e-15	3.78517404818979e-17	r	17335
64985	2.6130155500600252e-15	1.2617795112467698e-16	g'	17336
64985	4.103870162144827e-15	3.783363956866669e-16	r'	17336
64985	8.352891291744358e-15	1.5596791180214955e-15	i'	17336
64985	9.86467462887927e-15	3.681395198720123e-15	z'	17336
64985	2.6110268367989833e-14	7.759515390186127e-15	J	17336
64985	1.674780453370518e-14	8.157565775202971e-15	H	17336
64985	2.3350624515194727e-14	9.889034144082497e-15	K	17336
12907	1.0634476935745135e-13	3.0629750018136808e-15	v_swift	17338
16476	6.012371304523599e-14	3.971927371274321e-15	b_swift	17338
16111	2.1438208755527318e-14	2.1845043320585936e-15	u_swift	17338
1654.5	5.1101917334361756e-14	7.562760740553351e-15	uvw1_swift	17338
15552	1.407463675179132e-14	2.0829572708111024e-15	uvw1_swift	17338
13376.5	8.253061816965221e-15	1.4713594135460243e-15	uvm2_swift	17338
2460.5	4.297830368881963e-14	8.202145176253234e-15	uvw2_swift	17338
13065	1.2979240216501077e-14	2.477008243601298e-15	uvw2_swift	17338
15120	2.867312658426829e-14	5.281785107397395e-15	R	17339
76266	4.934827780307311e-15	9.092458968889794e-16	r	17343
76266	9.161461892655054e-15	8.888865473253158e-16	i	17343
76266	4.633625732276126e-14	2.760277456864972e-15	z	17343
17408.7	3.0024449408264474e-14	6.083778767688483e-15	R	17347
21036.7	2.5437536633159117e-14	5.8572092654002125e-15	R	17347
