time_sec	flux	flux_err	band	source
0.287	6.315732169590567e-13	1.547266062826982e-14	i	Li_Liang
0.354	4.409848856280745e-13	8.199121955914875e-15	i	Li_Liang
1.382	7.386244926180756e-14	3.604623172419351e-15	i	Li_Liang
2.388	1.6765777745342905e-14	9.652711169939461e-16	i	Li_Liang
3.409	1.7394970824082516e-14	4.2615246019390954e-16	i	Li_Liang
4.387	1.9972098747502982e-14	1.5065376089253157e-15	i	Li_Liang
7.331	2.293103750583893e-14	9.224281450612018e-16	i	Li_Liang
11.35	5.350861434446794e-14	1.7125543238947414e-15	i	Li_Liang
14.3	7.184949246079017e-14	6.0678246801799305e-15	i	Li_Liang
29.31	4.660405484303318e-14	1.141734172895228e-15	i	Li_Liang
40.33	1.473749615033858e-14	2.740105890235964e-16	i	Li_Liang
