Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           594.0    -9.0000    10.0000 u   19.750   0.3000  -9.0000  -9.0000  -9.0000 UVOT holland07 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1558.0    -9.0000   100.0000 u   20.440 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          2185.0    -9.0000   100.0000 u   20.300 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         12637.0    -9.0000   900.0000 u   21.610 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         24508.0    -9.0000   900.0000 u   21.550 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         41791.0    -9.0000   900.0000 u   21.510 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         59659.0    -9.0000   900.0000 u   21.570 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         71393.0    -9.0000   791.0000 u   21.550 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         82944.0    -9.0000   835.0000 u   21.440 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         94514.0    -9.0000   841.0000 u   21.470 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        117970.0    -9.0000   223.0000 u   20.800 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        122543.0    -9.0000   900.0000 u   21.730 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        140587.0    -9.0000   900.0000 u   21.600 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland07 1 NNN  0.000  0.000 0 nnn
