4086.72	5.61367E-14	2.58519E-15
7655.04	4.41822E-14	4.88319E-15
8009.28	3.60785E-14	4.98442E-15
8372.16	4.50036E-14	3.31599E-15
8726.4	3.50951E-14	3.55562E-15
9097.92	3.47734E-14	8.32714E-15
9383.04	3.64122E-14	5.3659E-15
9745.92	3.70892E-14	5.46566E-15
10048.32	4.41822E-14	6.91786E-15
10368	3.77787E-14	5.56728E-15
10661.76	3.74323E-14	3.44764E-15
11033.28	3.47734E-14	8.64742E-15
11301.12	3.41387E-14	6.91744E-15
11741.76	2.91909E-14	9.14116E-15
12752.64	2.71174E-14	7.4928E-15
16486.76	2.40573E-14	2.21576E-15
17146.86	2.63783E-14	1.94363E-15
17952.02	2.05706E-14	2.08409E-15
22237.98	1.91094E-14	1.40803E-15
23227.17	1.87606E-14	1.90071E-15
28488.93	1.26254E-14	1.5117E-15
29478.04	1.53196E-14	1.41099E-15
30520.2	1.51792E-14	1.81747E-15
31565.29	1.35909E-14	1.62729E-15
32606.41	8.6546E-15	1.67395E-15
