time_sec	flux	flux_err	band
52986.74	4.4000799562589934e-14	1.1509727417492684e-14	z
53056.62	8.291486303398914e-15	6.058834701172858e-15	K
10683.23	1.3802097804426622e-17	5.324842810523715e-19	Rc
136940.05	3.720766254343979e-15	2.8007892974325213e-15	K
136940.1	1.4304101012600582e-14	3.7416661797957345e-15	z
136940.1	1.458903450520351e-14	2.5679217507175453e-15	g
2104081.33	2.1890285931427645e-15	3.629105716829945e-16	R
9960807.24	1.9599790730806203e-15	3.790935620854807e-16	R
