time_sec	flux	flux_err	band_init	band_norm	source
9307.01	4.79143322022078e-13	1.4307281556818172e-14	g	R	30271
9399.46	8.998357396804268e-13	2.4877983880323424e-14	r	R	30271
9490.18	1.1694269021544321e-12	4.389346659419201e-14	i	R	30271
9700.13	1.3796799804462355e-12	5.4383742934934764e-14	z	R	30271
13754.9	3.4710865250258375e-13	1.0364709250676756e-14	g	R	30271
13848.2	6.889111890768158e-13	1.904650004556856e-14	r	R	30271
13938.9	8.871010236102013e-13	3.3296599448646724e-14	i	R	30271
14148.9	1.046594293883221e-12	4.1254287836593477e-14	z	R	30271
9307.008	4.79143322022078e-13	1.4307281556818172e-14	g	R	30271
9399.456	8.998357396804268e-13	2.4877983880323424e-14	r	R	30271
9490.176	1.1694269021544321e-12	4.389346659419201e-14	i	R	30271
9700.128	1.3796799804462355e-12	5.4383742934934764e-14	z	R	30271
13754.88	3.4710865250258375e-13	1.0364709250676756e-14	g	R	30271
13848.192	6.889111890768158e-13	1.904650004556856e-14	r	R	30271
13938.912	8.871010236102013e-13	3.3296599448646724e-14	i	R	30271
14148.864	1.046594293883221e-12	4.1254287836593477e-14	z	R	30271
28980	4.0233536577639145e-13	3.705808792096623e-14	CR	R	30273
39852	3.0520258611913464e-13	2.8111434470304843e-14	CR	R	30273
10692	8.349039249351555e-13	7.766741767099867e-15	r'	R	30274
13572	7.008684375710569e-13	1.2942910799809897e-14	r'	R	30274
5042.304	1.46715084605324e-12	6.87992532291309e-14	Ic	R	30274
13373.86	7.699717093205055e-13	3.610636135426113e-14	Ic	R	30274
84672	1.0130631137257672e-13	1.8661781632784703e-14	r'	R	30281
1576800	4.628025232544358e-14	3.0346608099815814e-15	g'	R	30286
1614816	1.028102707125588e-13	4.736493217742722e-15	r'	R	30286
1653696	1.0142957769004614e-13	5.654219114754544e-15	i'	R	30286
1732320	4.5898206770595494e-14	3.009609549137704e-15	g'	R	30286
22680	4.722405091836601e-13	5.219586646553139e-14	r	R	30288
22680	5.415294491518246e-13	1.20513115699252e-13	J	R	30288
22680	4.3994567690517834e-13	1.0262403821867513e-13	H	R	30288
22680	8.482108173340603e-13	1.8445515070456326e-13	K	R	30288
94176	2.5919229024296563e-13	1.3674609789104252e-14	J	R	30289
94176	2.5615557170715984e-13	2.8844203704347643e-14	K	R	30289
85679.424	1.2224817755112744e-13	1.1259473250996616e-14	R	R	30291
84153.6	7.68486960161605e-14	2.8312283953581677e-14	r'	R	30292
81216	1.1149166301813424e-13	2.0537523300693716e-14	R	R	30293
102244.032	1.0945671083193032e-13	2.016267125518101e-15	R	R	30294
104880.96	1.5274713753923248e-13	3.0197973134346755e-15	i	R	30294
103699.008	2.856132575620979e-13	2.921216316318082e-14	z	R	30294
171876.384	5.851165650757037e-14	1.616736816488635e-14	R	R	30299
171288.864	5.1908967844991186e-14	3.824794097682686e-15	R	R	30303
99792	1.2179697516552656e-13	2.2436396343693525e-14	r'	R	30305
255988.512	2.8005439556169007e-14	2.579396305791222e-15	R	R	30309
256068	3.1918061169874696e-14	9.789496538263502e-15	r'	R	30320
256068	1.0161659006879344e-13	2.6216420829580802e-14	i'	R	30320
529066.944	1.1524882404356807e-14	1.6984361907493912e-15	r'	R	30338
64800	1.0196836122170491e-13	5.7519983866718525e-15	g	R	30343
64800	1.897418971006187e-13	1.3981854687504976e-14	r	R	30343
64800	2.582100134876623e-13	1.438909029984733e-14	i	R	30343
64800	3.4023451045751233e-13	2.2448139163901752e-14	z	R	30343
69088.03	1.6566943589649773e-13	9.1552313630402e-15	R	R	30791
159856.416	6.842934665316736e-14	3.1512878705381033e-15	R	R	30791
236913.984	2.2602851850906526e-14	5.4127212702264866e-15	r	R	30791
241579.584	3.336125605257995e-14	2.7654167113282068e-15	R	R	30791
593153.28	9.710517907244768e-15	2.1464922027334597e-15	R	R	30791
1111648.32	4.048017613170771e-15	1.1185086014717223e-15	R	R	30791
