time_sec	flux	flux_err	band_init	band_norm	source
60048	7.293895187647173e-14	1.1753392660456733e-14	B	R	astro-ph0602163
3.18E+06	3.863309644473978e-15	9.367669284159123e-16	B	R	astro-ph0602163
3.26E+06	3.3033874785560614e-15	9.515370335929563e-16	B	R	astro-ph0602163
3.35E+06	3.273101840112121e-15	9.727032297089863e-16	B	R	astro-ph0602163
3.31E+06	7.87507083012018e-15	1.5285231135979505e-15	V	R	astro-ph0602163
57024	6.088650629509e-14	3.9254981292677456e-16	R	R	astro-ph0602163
77760	2.0879546165979847e-13	4.2307699940234234e-14	R	R	astro-ph0602163
493257.6	4.7437419328788524e-14	4.369147783863042e-16	R	R	astro-ph0602163
594432	2.5569430468161312e-14	7.065094731880319e-15	R	R	astro-ph0602163
2.29E+06	2.7297385605994603e-14	2.237622092997013e-15	R	R	astro-ph0602163
2.55E+06	3.213076417979096e-14	1.3021152078333293e-15	R	R	astro-ph0602163
3.18E+06	1.539292150347478e-14	7.230476364671817e-16	R	R	astro-ph0602163
3.27E+06	1.6448301371660215e-14	7.877711617039331e-16	R	R	astro-ph0602163
3.35E+06	1.4051447163515203e-14	7.118023610214786e-16	R	R	astro-ph0602163
3.44E+06	1.3149857745850653e-14	6.5401919468470065e-16	R	R	astro-ph0602163
3.52E+06	1.3443769407654356e-14	8.04840998824572e-16	R	R	astro-ph0602163
4.55E+06	8.220931976590652e-15	6.587429606095866e-16	R	R	astro-ph0602163
59270.4	5.661027206678114e-14	1.4662224722983062e-15	I	R	astro-ph0602163
2.55E+06	3.601598046467791e-14	2.2028229021068436e-15	I	R	astro-ph0602163
3.18E+06	2.243340733328959e-14	1.4107400561014913e-15	I	R	astro-ph0602163
3.35E+06	2.2186829303220933e-14	1.3189225643599e-15	I	R	astro-ph0602163
3.43E+06	2.1129792981784694e-14	1.202003966914088e-15	I	R	astro-ph0602163
2.29E+06	7.947937963357093e-14	8.878527378937765e-15	V	R	1563
2.29E+06	9.114252471439635e-14	8.394536749808417e-15	R	R	1563
2.29E+06	8.528943591456621e-14	1.0381616100246434e-14	I	R	1563
2.46E+06	4.73107157339972e-14	3.1751306740130875e-15	B	R	1563
2.46E+06	6.610806852891978e-14	2.6612221347578433e-15	V	R	1563
2.46E+06	7.721844553202357e-14	6.400873497103564e-15	R	R	1563
2.46E+06	6.410549265128671e-14	4.365129741429191e-15	I	R	1563
