3.46E+03	5.47E-14	1.51E-14	1.51E-14	R
3.72E+03	4.55E-14	1.26E-14	1.26E-14	R
4.41E+03	6.58E-14	1.21E-14	1.21E-14	R
4.75E+03	4.15E-14	1.15E-14	1.15E-14	R
5.44E+03	2.62E-14	9.65E-15	9.65E-15	R
6.13E+03	3.45E-14	9.54E-15	9.54E-15	R
7.43E+03	3.45E-14	6.36E-15	6.36E-15	R
8.81E+03	2.62E-14	7.24E-15	7.24E-15	R
1.09E+04	2.62E-14	7.24E-15	7.24E-15	R
1.29E+04	2.62E-14	9.65E-15	9.65E-15	R
1.49E+04	2.18E-14	6.02E-15	6.02E-15	R
2.07E+04	4.47E-14	8.23E-15	8.23E-15	R
3.37E+04	2.34E-14	4.32E-15	4.32E-15	R
3.38E+04	1.20E-14	2.20E-15	2.20E-15	R
3.97E+04	1.48E-14	5.45E-15	5.45E-15	R
4.06E+04	9.51E-15	8.76E-16	8.76E-16	R
4.10E+04	9.08E-15	8.36E-16	8.36E-16	R
5.29E+04	7.08E-15	5.87E-16	5.87E-16	R
5.42E+04	9.08E-15	1.67E-15	1.67E-15	R
5.69E+04	6.82E-15	5.03E-16	5.03E-16	R
6.07E+04	6.05E-15	4.46E-16	4.46E-16	R
6.23E+04	5.73E-15	1.06E-15	1.06E-15	R
6.45E+04	5.73E-15	4.75E-15	4.75E-15	R
1.42E+05	3.96E-15	7.30E-16	7.30E-16	R
5.72E+05	1.09E-15	4.02E-16	4.02E-16	R
1.12E+06	5.73E-16	5.28E-17	5.28E-17	R


