time_sec	flux	flux_err	band	source
279.0	1.4531030570307539e-11	5.361889391848893e-13	Rc	manual
349.0	3.179043103815667e-11	1.1730535843349232e-12	Rc	manual
419.0	3.2084584274881395e-11	1.1839077155126197e-12	Rc	manual
632.0	2.595950556364971e-11	9.578948776269062e-13	Rc	manual
843.0	2.2402496412067012e-11	8.26642730407887e-13	Rc	manual
1056.0	2.0058405947716037e-11	7.401467745049353e-13	Rc	manual
1266.0	1.795958993867531e-11	6.62701343226898e-13	Rc	manual
393.0	1.945663034946771e-11	1.4166737150378279e-12	u	manual
3378.0	6.012426520704834e-12	3.3225896830312814e-13	R	manual
3793.0	4.51907742156398e-12	2.497334473195006e-13	R	manual
4596.74567997456	3.1442462415748633e-12	1.7745611906036183e-13	b	uvot
5212.22810000181	2.742087872434529e-12	2.123639050850511e-13	v	uvot
6032.27737998962	2.6337901238907014e-12	1.7388517168876907e-13	b	uvot
6647.52256000042	2.050244137384789e-12	2.5460909115484487e-13	v	uvot
12301.0993800163	1.0911043327911935e-12	1.2216522444698608e-13	b	uvot
12565.3764200211	1.1824278487680435e-12	1.601639718156963e-13	b	uvot
15654.0	9.006368483302666e-13	3.6838273976123123e-14	B	manual
16857.0	7.709918403471945e-13	7.101097273613977e-14	R	manual
23009.1774500012	5.046658651169772e-13	9.584186616160156e-14	v	uvot
23312.7924000025	5.842892236849423e-13	1.1618982903681866e-13	v	uvot
23616.2970100045	5.605068806753162e-13	1.4613504393737816e-13	v	uvot
35206.5411000252	3.82991252903818e-13	1.345364030016061e-13	v	uvot
41026.087559998	2.9117268481539547e-13	9.695536648916131e-14	b	uvot
63965.4904099703	1.4774603259166202e-13	5.5120506193480765e-14	u	uvot
82113.0	7.256263952472211e-14	2.014629034309672e-14	g'	manual
98738.0	3.864112676128098e-14	3.2030813684526786e-15	R	manual
