402.0012508	3.71E-12	2.39E-13	2.1992	0.56
413.2033008	3.73E-12	2.33E-13	2.1992	0.56
420.7629769	3.99E-12	2.20E-13	2.1992	0.56
432.108027	3.98E-12	2.48E-13	2.1992	0.56
458.286429	3.67E-12	2.37E-13	2.1992	0.56
469.9174794	3.70E-12	1.99E-13	2.1992	0.56
477.0481551	3.85E-12	2.12E-13	2.1992	0.56
488.8222056	3.94E-12	2.12E-13	2.1992	0.56
495.8098812	3.61E-12	2.32E-13	2.1992	0.56
507.7269317	3.50E-12	2.48E-13	2.1992	0.56
514.5716073	4.22E-12	5.82E-13	2.1992	0.56
526.6316579	4.13E-12	5.00E-13	2.1992	0.56
533.3333333	3.41E-12	2.51E-13	2.1992	0.56
545.5363841	3.37E-12	2.40E-13	2.1992	0.56
552.0950594	3.54E-12	2.28E-13	2.1992	0.56
564.4411103	3.50E-12	2.18E-13	2.1992	0.56
570.8567855	3.41E-12	2.20E-13	2.1992	0.56
583.3458365	3.53E-12	2.20E-13	2.1992	0.56
589.931207	3.44E-12	2.54E-13	2.1992	0.56
602.2505626	3.47E-12	2.46E-13	2.1992	0.56
608.6929331	3.11E-12	2.29E-13	2.1992	0.56
621.1552888	3.08E-12	2.45E-13	2.1992	0.56
627.4546592	3.00E-12	2.21E-13	2.1992	0.56
640.060015	3.08E-12	1.92E-13	2.1992	0.56
646.2163852	3.11E-12	2.58E-13	2.1992	0.56
658.9647412	2.96E-12	1.85E-13	2.1992	0.56
664.9781113	3.03E-12	2.23E-13	2.1992	0.56
677.8694674	2.96E-12	2.11E-13	2.1992	0.56
683.7398374	2.97E-12	2.46E-13	2.1992	0.56
696.7741935	2.73E-12	1.94E-13	2.1992	0.56
758.7867417	2.76E-12	2.80E-13	2.1992	0.56
775.0937734	2.86E-12	2.51E-13	2.1992	0.56
777.5484678	2.49E-12	2.30E-13	2.1992	0.56
788.5971493	2.61E-12	2.07E-13	2.1992	0.56
796.3101939	2.32E-12	2.35E-13	2.1992	0.56
807.5018755	2.40E-12	1.91E-13	2.1992	0.56
815.0719199	2.45E-12	2.03E-13	2.1992	0.56
826.4066017	2.44E-12	1.94E-13	2.1992	0.56
833.833646	2.76E-12	2.03E-13	2.1992	0.56
845.3113278	2.49E-12	1.77E-13	2.1992	0.56
852.5953721	2.30E-12	2.75E-13	2.1992	0.56
864.216054	2.25E-12	1.98E-13	2.1992	0.56
871.3570982	2.04E-12	2.44E-13	2.1992	0.56
883.1207802	2.15E-12	2.07E-13	2.1992	0.56
890.1188243	2.40E-12	2.44E-13	2.1992	0.56
902.0255064	2.35E-12	2.46E-13	2.1992	0.56
909.1932458	2.21E-12	2.65E-13	2.1992	0.56
920.9302326	2.51E-12	2.83E-13	2.1992	0.56
927.9549719	2.43E-12	2.68E-13	2.1992	0.56
939.8349587	2.33E-12	2.25E-13	2.1992	0.56
946.7166979	2.47E-12	2.28E-13	2.1992	0.56
958.7396849	2.35E-12	2.07E-13	2.1992	0.56
965.478424	2.47E-12	2.28E-13	2.1992	0.56
969.131883	2.31E-12	1.84E-13	2.1992	0.56
969.9656035	2.17E-12	2.28E-13	2.1992	0.56
977.6444111	2.40E-12	2.90E-13	2.1992	0.56
984.2401501	2.06E-12	2.27E-13	2.1992	0.56
996.5491373	2.31E-12	1.84E-13	2.1992	0.56
1003.001876	2.23E-12	2.26E-13	2.1992	0.56
1015.453863	2.15E-12	2.07E-13	2.1992	0.56
1021.763602	1.73E-12	2.70E-13	2.1992	0.56
1026.256564	2.05E-12	3.74E-14	2.1992	0.56
1032.395199	2.46E-12	1.32E-13	2.1992	0.56
1033.22389	2.31E-12	1.96E-13	2.1992	0.56
1034.35859	1.84E-12	2.37E-13	2.1992	0.56
1040.525328	2.00E-12	2.39E-13	2.1992	0.56
1053.263316	2.03E-12	2.29E-13	2.1992	0.56
1059.287054	2.09E-12	2.51E-13	2.1992	0.56
1072.168042	2.07E-12	1.99E-13	2.1992	0.56
1078.04878	2.23E-12	2.26E-13	2.1992	0.56
1088.372093	2.11E-12	2.03E-13	2.1992	0.56
1096.810507	2.13E-12	2.16E-13	2.1992	0.56
1107.276819	2.07E-12	2.17E-13	2.1992	0.56
1115.572233	2.25E-12	2.49E-13	2.1992	0.56
1126.181545	2.25E-12	1.98E-13	2.1992	0.56
1132.692873	2.16E-12	7.82E-14	2.1992	0.56
1134.333959	1.65E-12	2.28E-13	2.1992	0.56
1135.225141	2.03E-12	1.52E-13	2.1992	0.56
1145.086272	1.82E-12	2.05E-13	2.1992	0.56
1153.095685	2.09E-12	2.51E-13	2.1992	0.56
1163.990998	2.05E-12	1.98E-13	2.1992	0.56
1171.857411	1.98E-12	2.19E-13	2.1992	0.56
1182.895724	1.99E-12	1.75E-13	2.1992	0.56
1190.619137	1.81E-12	2.33E-13	2.1992	0.56
1201.80045	2.05E-12	1.80E-13	2.1992	0.56
1209.693558	2.07E-12	2.48E-13	2.1992	0.56
1220.705176	1.99E-12	2.09E-13	2.1992	0.56
1228.455285	1.84E-12	2.37E-13	2.1992	0.56
1239.609902	1.87E-12	2.11E-13	2.1992	0.56
1247.217011	1.63E-12	2.41E-13	2.1992	0.56
1258.514629	1.67E-12	2.03E-13	2.1992	0.56
1265.978737	2.13E-12	2.16E-13	2.1992	0.56
1277.419355	2.15E-12	2.42E-13	2.1992	0.56
1284.740463	1.84E-12	2.03E-13	2.1992	0.56
1296.324081	1.89E-12	1.82E-13	2.1992	0.56
1303.502189	2.02E-12	2.42E-13	2.1992	0.56
1315.228807	1.99E-12	2.25E-13	2.1992	0.56
1322.263915	1.79E-12	2.64E-13	2.1992	0.56
1334.133533	1.82E-12	2.20E-13	2.1992	0.56
1341.025641	1.57E-12	2.32E-13	2.1992	0.56
1353.03826	1.96E-12	1.89E-13	2.1992	0.56
1359.787367	1.45E-12	2.27E-13	2.1992	0.56
1371.942986	1.64E-12	1.58E-13	2.1992	0.56
1378.549093	2.19E-12	2.22E-13	2.1992	0.56
1390.847712	2.19E-12	1.92E-13	2.1992	0.56
1397.310819	1.52E-12	2.65E-13	2.1992	0.56
1409.752438	1.46E-12	2.11E-13	2.1992	0.56
1416.072545	1.62E-12	2.98E-13	2.1992	0.56
1418.7423	1.44E-12	2.06E-13	2.1992	0.56
1420.19865	1.50E-12	5.43E-14	2.1992	0.56
1421.357098	1.74E-12	3.53E-13	2.1992	0.56
1428.657164	1.75E-12	2.26E-13	2.1992	0.56
1434.834271	1.62E-12	2.53E-13	2.1992	0.56
1447.56189	1.80E-12	2.33E-13	2.1992	0.56
1453.595997	1.79E-12	2.14E-13	2.1992	0.56
1463.765941	1.77E-12	1.85E-13	2.1992	0.56
1472.357724	1.48E-12	2.58E-13	2.1992	0.56
1482.670668	1.51E-12	2.19E-13	2.1992	0.56
1491.11945	1.24E-12	2.51E-13	2.1992	0.56
1501.575394	1.38E-12	2.43E-13	2.1992	0.56
1510.193871	1.25E-12	2.88E-13	2.1992	0.56
1528.955597	1.68E-12	2.94E-13	2.1992	0.56
1547.717323	1.05E-12	2.61E-13	2.1992	0.56
1566.479049	1.16E-12	2.46E-13	2.1992	0.56
1585.240775	1.17E-12	2.59E-13	2.1992	0.56
1604.002502	1.37E-12	2.40E-13	2.1992	0.56
1622.764228	1.07E-12	3.05E-13	2.1992	0.56
1641.525954	1.48E-12	2.58E-13	2.1992	0.56
1660.28768	1.45E-12	2.94E-13	2.1992	0.56
1679.049406	1.12E-12	2.78E-13	2.1992	0.56
1697.811132	1.71E-12	2.68E-13	2.1992	0.56
1716.572858	1.95E-12	4.30E-13	2.1992	0.56
1735.334584	1.32E-12	2.68E-13	2.1992	0.56
1754.09631	1.18E-12	3.38E-13	2.1992	0.56
1772.858036	1.38E-12	3.57E-13	2.1992	0.56
1791.619762	1.66E-12	3.83E-13	2.1992	0.56
1829.45591	1.31E-12	8.08E-13	2.1992	0.56
1848.217636	1.30E-12	3.46E-13	2.1992	0.56
1866.979362	1.13E-12	5.83E-13	2.1992	0.56
1885.741088	1.05E-12	5.12E-13	2.1992	0.56
1948.456114	9.97E-13	3.14E-13	2.1992	0.56
1949.812383	1.50E-12	3.48E-13	2.1992	0.56
2333.383346	9.66E-13	1.76E-14	2.1992	0.56
2334.27142	9.14E-13	5.01E-14	2.1992	0.56
2454.913728	9.03E-13	1.65E-14	2.1992	0.56
2565.64141	9.63E-13	8.48E-14	2.1992	0.56
2587.246812	8.89E-13	1.62E-14	2.1992	0.56
2588.211382	8.44E-13	4.65E-14	2.1992	0.56
2700.675169	8.79E-13	2.12E-13	2.1992	0.56
2711.477869	8.24E-13	1.50E-14	2.1992	0.56
3196.581245	6.54E-13	2.95E-14	2.1992	0.56
3336.7844	5.65E-13	8.06E-14	2.1992	0.56
3480.090023	6.15E-13	2.77E-14	2.1992	0.56
4989.529782	4.49E-13	3.95E-14	2.1992	0.56
5256.5749	3.87E-13	6.30E-14	2.1992	0.56
5613.037359	3.19E-13	5.37E-14	2.1992	0.56
6798.261065	2.78E-13	1.97E-14	2.1992	0.56
6936.7911	2.38E-13	3.56E-14	2.1992	0.56
7079.425656	2.34E-13	2.06E-14	2.1992	0.56
8674.568642	1.96E-13	5.34E-15	2.1992	0.56
8677.829894	1.95E-13	5.37E-15	2.1992	0.56
9041.860465	1.81E-13	3.30E-15	2.1992	0.56
9045.247029	1.82E-13	1.09E-14	2.1992	0.56
9249.812453	1.90E-13	5.19E-15	2.1992	0.56
9253.283302	1.89E-13	5.23E-15	2.1992	0.56
9525.28132	1.73E-13	7.77E-15	2.1992	0.56
9528.861789	1.74E-13	1.26E-14	2.1992	0.56
9565.791448	1.77E-13	4.84E-15	2.1992	0.56
9569.387117	1.79E-13	1.13E-14	2.1992	0.56
9719.3964	1.29E-13	3.18E-14	2.1992	0.56
9806.151538	1.67E-13	9.00E-15	2.1992	0.56
9809.818637	1.66E-13	9.19E-15	2.1992	0.56
9906.076519	1.61E-13	5.84E-15	2.1992	0.56
10219.35484	1.67E-13	9.00E-15	2.1992	0.56
10223.202	1.66E-13	9.19E-15	2.1992	0.56
10616.35409	1.60E-13	8.60E-15	2.1992	0.56
10620.3252	1.59E-13	8.78E-15	2.1992	0.56
10805.40135	1.50E-13	8.06E-15	2.1992	0.56
10809.4434	1.49E-13	8.23E-15	2.1992	0.56
10921.32513	1.47E-13	2.13E-14	2.1992	0.56
11299.62491	1.56E-13	4.24E-15	2.1992	0.56
11303.87742	1.54E-13	4.27E-15	2.1992	0.56
11720.93023	1.23E-13	4.44E-15	2.1992	0.56
11725.32833	1.26E-13	8.55E-15	2.1992	0.56
11780.4061	1.13E-13	1.99E-14	2.1992	0.56
12139.53488	1.42E-13	3.87E-15	2.1992	0.56
12144.09006	1.41E-13	3.89E-15	2.1992	0.56
12752.58815	1.21E-13	4.36E-15	2.1992	0.56
12757.37961	1.23E-13	8.40E-15	2.1992	0.56
14584.89632	1.21E-13	1.57E-14	2.1992	0.56
15345.6877	1.02E-13	1.76E-14	2.1992	0.56
15841.92828	8.98E-14	1.91E-14	2.1992	0.56
16394.72408	8.32E-14	2.46E-14	2.1992	0.56
18203.45806	8.39E-14	1.41E-14	2.1992	0.56
19742.8302	9.49E-14	1.66E-14	2.1992	0.56
23628.8252	6.36E-14	1.54E-14	2.1992	0.56
27401.05026	4.53E-14	1.64E-15	2.1992	0.56
27411.31957	4.50E-14	1.66E-15	2.1992	0.56
27868.26707	4.61E-14	2.08E-15	2.1992	0.56
27878.73671	4.58E-14	2.11E-15	2.1992	0.56
27951.988	4.17E-14	1.88E-15	2.1992	0.56
29291.4067	4.00E-14	1.02E-14	2.1992	0.56
31722.13053	3.13E-14	1.13E-15	2.1992	0.56
31752.93934	3.26E-14	1.50E-15	2.1992	0.56
31772.16864	3.28E-14	1.48E-15	2.1992	0.56
31885.33458	3.51E-14	2.68E-15	2.1992	0.56
32178.54464	3.43E-14	1.55E-15	2.1992	0.56
32190.61914	3.41E-14	1.57E-15	2.1992	0.56
35508.47712	2.81E-14	1.76E-15	2.1992	0.56
35521.79487	3.04E-14	2.68E-15	2.1992	0.56
36167.44186	2.99E-14	1.61E-15	2.1992	0.56
36181.01939	2.97E-14	1.64E-15	2.1992	0.56
55072.16804	1.71E-14	1.21E-15	2.1992	0.56
55092.83927	1.69E-14	1.25E-15	2.1992	0.56
61885.97149	1.34E-14	3.15E-15	2.1992	0.56
61909.19325	1.33E-14	3.56E-15	2.1992	0.56
62434.20855	1.29E-14	1.66E-15	2.1992	0.56
62457.62977	1.43E-14	2.12E-15	2.1992	0.56
63139.08477	1.12E-14	1.08E-15	2.1992	0.56
63162.78924	1.11E-14	1.12E-15	2.1992	0.56
63725.13128	1.56E-14	1.63E-15	2.1992	0.56
63749.03064	1.73E-14	2.15E-15	2.1992	0.56
82114.02851	9.03E-15	1.02E-15	2.1992	0.56
82144.84053	8.97E-15	1.07E-15	2.1992	0.56
108912.8282	5.25E-15	3.73E-16	2.1992	0.56
108953.6898	5.21E-15	3.84E-16	2.1992	0.56
120101.6647	4.72E-15	3.26E-15	2.1992	0.56
189425.3563	2.13E-15	2.57E-16	2.1992	0.56
189496.4353	2.11E-15	2.72E-16	2.1992	0.56
