time    mag     mag_err band
91.5	18.54	0.68	R
95	19.5	1.23	R
101	18.12	0.5	R
107	17.99	0.46	R
113	18.07	0.49	R
119	18.6	0.71	R
125	19.37	1.14	R
131	18.82	0.82	R
137	17.63	0.35	R
143	18.58	0.69	R
148.5	18.54	0.68	R
181	17.84	0.08	R
226	16.9	0.08	R
271	17.61	0.08	R
316	18.09	0.08	R
361	18.37	0.08	R
725	14.87	0.08	R
830	14.35	0.08	R
935	14.12	0.08	R
1040	14.02	0.08	R
1145	14.2	0.08	R
1250	14.28	0.08	R
1385	14.52	0.08	R
1490	14.53	0.08	R
1595	14.71	0.08	R
1700	14.79	0.08	R
1806	14.97	0.08	R
1910	15.07	0.08	R
2302	15.45	0.08	R
2497	15.66	0.08	R
2692	15.86	0.08	R
2886	15.83	0.08	R
3082	15.98	0.08	R
3276	16.13	0.08	R
3499	16.22	0.08	R
3694	16.14	0.08	R
3888	16.26	0.08	R
4084	16.39	0.08	R
4278	16.45	0.08	R
4473	16.66	0.08	R
4679	16.56	0.08	R
4873	16.56	0.08	R
5069	16.79	0.08	R
5263	16.68	0.08	R
5458	16.76	0.08	R
5593	16.95	0.03	R
5653	16.94	0.08	R
5875	16.9	0.08	R
6070	17.06	0.08	R
6264	17.09	0.08	R
6459	17.1	0.08	R
6654	17.04	0.08	R
6849	17.21	0.08	R
6868	17.2	0.03	R
7060	17.35	0.08	R
7256	17.28	0.08	R
7450	17.37	0.08	R
7645	17.53	0.08	R
7786.5	17.41	0.03	R
7840	17.51	0.08	R
8035	17.59	0.08	R
8240	17.69	0.08	R
8435	17.72	0.08	R
8629	17.87	0.08	R
8824	17.82	0.08	R
9019	17.77	0.08	R
9213	17.92	0.08	R
9436	17.58	0.08	R
9631	17.98	0.08	R
9826	18.21	0.08	R
10021	18.04	0.08	R
10216	17.78	0.15	R
10391	17.85	0.06	R
10410	17.87	0.15	R
10615	17.88	0.15	R
10810	17.96	0.15	R
11005	17.96	0.15	R
11200	17.88	0.15	R
11395	17.95	0.15	R
11803	17.98	0.15	R
12388	18.16	0.15	R
12583	18.13	0.15	R
13195	18.25	0.15	R
65054	20.83	0.07	R
150844	23.15	0.31	R
340258.5	24.91	0.69	R
435471	25.45	0.38	R
6003	17.378	0.258	r0
5124	16.928	0.027	r0
4827	16.828	0.007	r0
4559	16.708	0.012	r0
6818	17.418	0.05	r0
7413	17.568	0.012	r0
9081	17.878	0.009	r0
8544	17.778	0.014	r0
7947	17.678	0.009	r0
70300	21.208	0.086	r0
70600	21.368	0.103	r0
384191	23.45	0.05	r0
5906	16.687	0.345	r0
5028	16.627	0.032	r0
4729	16.547	0.008	r0
4491	16.547	0.016	r0
6660	17.087	0.035	r0
7196	17.177	0.013	r0
4289	16.477	0.093	r0
8923	17.577	0.013	r0
8326	17.507	0.013	r0
7789	17.317	0.044	r0
4355	16.588	0.102	r0
3843	16.688	0.101	r0
14344	18.499	0.2	r0
19021	18.929	0.202	r0
19146	18.86	0.191	r0
14470	18.577	0.217	r0
14594	18.543	0.225	r0
14719	18.54	0.194	r0
15093	18.588	0.208	r0
14968	18.518	0.182	r0
14844	18.608	0.2	r0
20127	18.974	0.148	r0
20408	18.852	0.147	r0
34080	19.816	0.126	r0
5766	17.09	0.018	r0
5969	17.126	0.013	r0
31342	19.687	0.142	r0
30129	19.69	0.136	r0
22514	19.228	0.136	r0
20686	19.01	0.145	r0
20970	19.081	0.139	r0
21254	19.072	0.146	r0
15218	18.632	0.19	r0
15343	18.686	0.205	r0
16712	18.778	0.198	r0
17781	18.863	0.198	r0
17905	18.98	0.211	r0
16587	18.863	0.211	r0
16462	18.733	0.208	r0
16338	18.797	0.219	r0
15965	18.899	0.221	r0
16090	18.944	0.206	r0
16214	18.72	0.189	r0
18028	18.873	0.193	r0
18153	18.848	0.195	r0
15717	18.769	0.216	r0
15593	18.67	0.208	r0
15468	18.535	0.199	r0
18897	19.045	0.219	r0
18772	18.917	0.194	r0
18647	18.889	0.196	r0
18278	18.921	0.182	r0
18400	18.962	0.189	r0
18523	18.875	0.189	r0
6172	17.18	0.015	r0
7528	17.533	0.134	r0
14775	18.526	0.045	r0
37525	20.177	0.036	r0
38317	20.161	0.045	r0
39183	20.351	0.055	r0
39976	20.306	0.038	r0
40768	20.288	0.093	r0
36733	20.147	0.042	r0
35935	20.05	0.03	r0
35143	20.029	0.028	r0
31125	19.692	0.036	r0
31928	19.8	0.022	r0
32730	19.779	0.033	r0
33528	19.889	0.039	r0
34331	19.969	0.081	r0
41561	20.369	0.138	r0
91963	22.244	0.153	r0
3708	16.458	0.046	r0
3730	16.448	0.048	r0
3752	16.458	0.059	r0
3798	16.558	0.084	r0
3821	16.518	0.171	r0
3360	16.37	0.07	r0
1059	14.318	0.015	r0
1037	14.418	0.012	r0
540	16.92	0.68	r0
922.2	14.518	0.011	r0
945	14.508	0.011	r0
967.8	14.438	0.013	r0
1015	14.418	0.013	r0
30303	19.797	0.03	r0
15842	18.735	0.204	r0
26164	19.464	0.041	r0
26957	19.514	0.036	r0
27764	19.561	0.024	r0
28578	19.646	0.035	r0
29390	19.735	0.019	r0
25357	19.403	0.039	r0
24554	19.343	0.028	r0
23752	19.335	0.026	r0
18823	18.935	0.019	r0
19625	19	0.018	r0
20428	19.069	0.015	r0
21324	19.119	0.017	r0
22127	19.159	0.024	r0
