   7.9290000000000000e+03    1.0000000000000000e-03    1.8271999999999998e+01    1.6200000000000001e-01
   1.8421000000000000e+04    1.0000000000000000e-03    1.9265000000000001e+01    3.5999999999999997e-02
   1.9229000000000000e+04    1.0000000000000000e-03    1.9420999999999999e+01    2.8000000000000001e-02
   2.0026000000000000e+04    1.0000000000000000e-03    1.9484999999999999e+01    1.2999999999999999e-02
   2.0913000000000000e+04    1.0000000000000000e-03    1.9521999999999998e+01    1.9000000000000000e-02
   2.1730000000000000e+04    1.0000000000000000e-03    1.9626999999999999e+01    1.9000000000000000e-02
   2.2533000000000000e+04    1.0000000000000000e-03    1.9658999999999999e+01    1.9000000000000000e-02
   2.3350000000000000e+04    1.0000000000000000e-03    1.9745999999999999e+01    1.9000000000000000e-02
   2.4158000000000000e+04    1.0000000000000000e-03    1.9818999999999999e+01    2.1999999999999999e-02
   2.4961000000000000e+04    1.0000000000000000e-03    1.9818999999999999e+01    1.7000000000000001e-02
   2.5763000000000000e+04    1.0000000000000000e-03    1.9882999999999999e+01    3.9000000000000000e-02
   2.6561000000000000e+04    1.0000000000000000e-03    1.9963999999999999e+01    3.2000000000000001e-02
   2.7358000000000000e+04    1.0000000000000000e-03    2.0071999999999999e+01    2.7000000000000000e-02
   2.8175000000000000e+04    1.0000000000000000e-03    2.0020000000000000e+01    2.5999999999999999e-02
   2.8984000000000000e+04    1.0000000000000000e-03    2.0109000000000002e+01    2.1999999999999999e-02
   2.9886000000000000e+04    1.0000000000000000e-03    2.0167999999999999e+01    2.4000000000000000e-02
   3.0704000000000000e+04    1.0000000000000000e-03    2.0234999999999999e+01    2.4000000000000000e-02
   3.1531000000000000e+04    1.0000000000000000e-03    2.0238000000000000e+01    4.1000000000000002e-02
   3.2334000000000000e+04    1.0000000000000000e-03    2.0250000000000000e+01    2.9999999999999999e-02
   3.3131000000000000e+04    1.0000000000000000e-03    2.0332999999999998e+01    2.5999999999999999e-02
   3.3934000000000000e+04    1.0000000000000000e-03    2.0443999999999999e+01    3.2000000000000001e-02
   3.4741000000000000e+04    1.0000000000000000e-03    2.0427000000000000e+01    4.2000000000000003e-02
   3.5538000000000000e+04    1.0000000000000000e-03    2.0495000000000001e+01    4.8000000000000001e-02
   3.6331000000000000e+04    1.0000000000000000e-03    2.0599000000000000e+01    5.8000000000000003e-02
   3.7128000000000000e+04    1.0000000000000000e-03    2.0713999999999999e+01    3.2000000000000001e-02
   3.7921000000000000e+04    1.0000000000000000e-03    2.0690000000000001e+01    4.2000000000000003e-02
   3.8714000000000000e+04    1.0000000000000000e-03    2.0795000000000002e+01    5.9999999999999998e-02
   3.9579000000000000e+04    1.0000000000000000e-03    2.0873000000000001e+01    5.9999999999999998e-02
   4.0372000000000000e+04    1.0000000000000000e-03    2.0788000000000000e+01    6.0999999999999999e-02
   4.1164000000000000e+04    1.0000000000000000e-03    2.0890999999999998e+01    9.2999999999999999e-02
   4.2210000000000000e+03    1.0000000000000000e-03    1.7265999999999998e+01    1.0900000000000000e-01
   4.4230000000000000e+03    1.0000000000000000e-03    1.7286000000000001e+01    3.9000000000000000e-02
   4.6300000000000000e+03    1.0000000000000000e-03    1.7225999999999999e+01    1.0900000000000000e-01
   4.9260000000000000e+03    1.0000000000000000e-03    1.7356000000000002e+01    1.0900000000000000e-01
   5.2230000000000000e+03    1.0000000000000000e-03    1.7506000000000000e+01    1.0900000000000000e-01
   6.1030000000000000e+03    1.0000000000000000e-03    1.7606000000000002e+01    1.0900000000000000e-01
   6.3930000000000000e+03    1.0000000000000000e-03    1.7776000000000000e+01    1.0900000000000000e-01
   6.5000000000000000e+03    1.0000000000000000e-03    1.7756000000000000e+01    1.0900000000000000e-01
   6.9760000000000000e+03    1.0000000000000000e-03    1.7925999999999998e+01    1.0900000000000000e-01
   7.6310000000000000e+03    1.0000000000000000e-03    1.8126000000000001e+01    1.0900000000000000e-01
   8.1050000000000000e+03    1.0000000000000000e-03    1.8155999999999999e+01    1.0900000000000000e-01
   8.7630000000000000e+03    1.0000000000000000e-03    1.8335999999999999e+01    1.0900000000000000e-01
   9.2390000000000000e+03    1.0000000000000000e-03    1.8385999999999999e+01    1.0900000000000000e-01
   3.9737599999999999e+04    9.0000000000000000e+01    2.0949999999999999e+01    7.0000000000000007e-02
   4.2212900000000001e+04    1.5000000000000000e+02    2.1050000000000001e+01    5.0000000000000003e-02
   4.5517000000000000e+04    3.0000000000000000e+02    2.0930000000000000e+01    2.9999999999999999e-02
   4.9124199999999997e+04    3.0000000000000000e+02    2.0899999999999999e+01    2.0000000000000000e-02
   5.2411699999999997e+04    3.0000000000000000e+02    2.1070000000000000e+01    2.9999999999999999e-02
   5.5778800000000003e+04    3.0000000000000000e+02    2.1250000000000000e+01    2.9999999999999999e-02
   5.9074900000000001e+04    3.0000000000000000e+02    2.1329999999999998e+01    4.0000000000000001e-02
   6.2347699999999997e+04    3.0000000000000000e+02    2.1440000000000001e+01    4.0000000000000001e-02
   6.5721699999999997e+04    3.0000000000000000e+02    2.1550000000000001e+01    4.0000000000000001e-02
