#t	exp m	em
91.5	1	18.54	0.68
101	6	18.12	0.5
107	6	17.99	0.46
113	6	18.07	0.49
119	6	18.6	0.71
131	6	18.82	0.82
137	6	17.63	0.35
143	6	18.58	0.69
148.5	5	18.54	0.68
181	30	17.84	0.08
226	30	16.9	0.08
271	30	17.61	0.08
316	30	18.09	0.08
361	30	18.37	0.08
725	90	14.87	0.08
830	90	14.35	0.08
935	90	14.12	0.08
1040	90	14.02	0.08
1145	90	14.2	0.08
1250	90	14.28	0.08
1385	90	14.52	0.08
1490	90	14.53	0.08
1595	90	14.71	0.08
1700	90	14.79	0.08
1806	90	14.97	0.08
1910	90	15.07	0.08
2302	180	15.45	0.08
2497	180	15.66	0.08
2692	180	15.86	0.08
2886	180	15.83	0.08
3082	180	15.98	0.08
3276	180	16.13	0.08
3499	180	16.22	0.08
3694	180	16.14	0.08
3888	180	16.26	0.08
4084	180	16.39	0.08
4278	180	16.45	0.08
4473	180	16.66	0.08
4679	180	16.56	0.08
4873	180	16.56	0.08
5069	180	16.79	0.08
5263	180	16.68	0.08
5458	180	16.76	0.08
5593	1096	16.95	0.03
5653	180	16.94	0.08
5875	180	16.9	0.08
6070	180	17.06	0.08
6264	180	17.09	0.08
6459	180	17.1	0.08
6654	180	17.04	0.08
6849	180	17.21	0.08
6868	610	17.2	0.03
7060	180	17.35	0.08
7256	180	17.28	0.08
7450	180	17.37	0.08
7645	180	17.53	0.08
