Time	Mag	MagErr	Filter	Source
217	18.0	0	V	3799
6769.0	20.5	0	V	3804
4333.0	21.4	0	B	3804
3943.0	21.2	0	U	3804
3482.5	20.3	0	UVW1	3804
7204.0	20.7	0	UVM2	3804
6396.0	20.8	0	UVW2	3804
61560.0	21.4	0.3	i	3807
61560.0	21.3	0	R	3807
48369	23.0	0	V	3809
50097	23.2	0	R	3809
50961	20.5	0	I	3809
127857	21.4	0	I	3809		
