Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            288.6000              23.2000    1.8905144290086004e+46    5.2236845611694169e+44
            397.4000              23.1000    2.3151546016985794e+46    4.2646725018492085e+44
            508.9000              23.2000    3.2552174122264403e+46    2.9981661214498568e+44
            620.4000              23.2000    3.9863919871786187e+46    3.6716028115011542e+44
            823.4000              68.5000    3.6692727929065241e+46    3.3795252313195653e+44
           1023.8000              68.5000    3.9136321324097270e+46    3.6045885067882471e+44
           1224.3000              68.5000    3.8777517368181214e+46    3.5715414402289071e+44
           1427.3000              68.4000    3.7720722349330569e+46    3.4742070191566176e+44
           1831.7000              68.5000    3.6356326972386822e+46    3.3485415573029431e+44
           2033.0000              68.5000    3.2853375685475360e+46    3.0259078114259247e+44
           2236.0000              68.5000    3.0802076812371957e+46    2.8369761977276424e+44
           2440.8000              68.5000    2.8091827889002083e+46    2.5873530397713259e+44
           2635.2000              23.0000    2.7075719031205359e+46    4.9875319054485408e+44
           2743.2000              23.0000    2.6337830508526068e+46    4.8516078125265536e+44
           2853.8000              23.0000    2.6096363823437552e+46    4.8071280040829099e+44
           2965.2000              23.0000    2.4693349205924330e+46    6.8230247297395901e+44
           3112.1000              23.0000    2.3800166642085880e+46    8.7683056797558258e+44
           3220.1000              22.9000    2.3581965399513192e+46    6.5159380266707326e+44
           3330.7000              23.0000    2.1906853166302575e+46    8.0707831979630653e+44
           3442.2000              23.0000    2.1706009926268971e+46    1.7992777076433340e+45
           3634.0000              68.5000    2.0539033200297063e+46    5.6751447639572511e+44
           3833.6000              68.5000    1.9979287516425816e+46    5.5204813113988482e+44
           4035.7000              68.5000    1.8731820882853294e+46    5.1757935325394181e+44
           4239.6000              68.5000    1.8389926615712266e+46    1.5243973958015909e+45
           4453.9000              68.5000    1.7888750053530744e+46    1.6476148156536503e+44
           4655.2000              68.5000    1.7724745004807964e+46    1.6325093920042030e+44
           4858.3000              68.5000    1.8054272622308373e+46    3.3257200161387712e+44
           5063.0000              68.5000    1.7401231944247457e+46    3.2054254742419990e+44
           5279.0000              68.5000    1.7888750053530744e+46    3.2952296313073006e+44
           5480.4000              68.5000    1.7083623662589264e+46    3.1469198649771361e+44
           5682.5000              68.5000    1.6927000057096539e+46    3.1180687298090898e+44
           5885.6000              68.5000    1.6314733928957584e+46    1.5026425688972249e+44
           6327.9000              68.5000    1.6016956471276060e+46    4.4256487521125778e+44
           6530.1000              68.5000    1.5437607508662634e+46    2.8437124755397195e+44
           6732.3000              68.5000    1.5155839412619375e+46    2.7918088726350807e+44
           6935.3000              68.5000    1.5016889839627106e+46    2.7662134146622498e+44
           7208.4000              68.5000    1.4341018452103390e+46    2.6417133005426867e+44
           7409.7000              68.4000    1.3570004580038192e+46    2.4996872925893379e+44
           7611.0000              68.5000    1.3445594028397869e+46    2.4767700214001438e+44
           7815.7000              68.5000    1.3079164257770975e+46    1.2046355806295078e+44
           8196.8000              68.5000    1.2375991250118914e+46    2.2797419027129034e+44
           8397.2000              68.5000    1.2038711125084386e+46    2.2176126058789170e+44
           8599.4000              68.5000    1.1496879861819764e+46    2.1178035958287239e+44
           8801.6000              68.5000    1.1287038152391329e+46    2.0791493233544829e+44
           9045.2000              68.5000    1.0979435022882783e+46    2.0224867312781103e+44
           9244.8000              68.5000    1.1287038152391329e+46    2.0791493233544829e+44
           9446.1000              68.5000    1.0979435022882783e+46    2.0224867312781103e+44
           9650.0000              68.4000    1.0485279038361923e+46    1.9314598323719129e+44
           9887.6000              68.5000    1.0485279038361923e+46    1.9314598323719129e+44
          10086.3000              68.5000    1.0106016252421297e+46    1.8615970433819664e+44
          10291.1000              68.5000    9.8305992489401506e+45    1.8108633549956274e+44
          10495.9000              68.5000    9.6511705886515499e+45    1.7778113733692149e+44
          10874.3000             203.0000    9.2167963522655952e+45    1.6977966797471214e+44
          11358.1000             203.0000    8.4835962449002021e+45    7.8136811243345880e+43
          11841.1000             203.0000    8.3287531605565955e+45    7.6710653691238529e+43
          12327.6000             203.0000    7.9538975136760095e+45    1.4651621098743867e+44
          13153.5000             203.0000    7.6661972704028525e+45    2.1182486475537149e+44
          13637.4000             202.9000    7.5959131503224368e+45    2.0988284269340828e+44
          14123.8000             203.0000    7.5959131503224368e+45    1.3992189512893885e+44
          14606.8000             203.0000    7.4572721086404780e+45    1.3736803268858611e+44
          15104.4000             203.0000    7.4572721086404780e+45    2.0605204903287921e+44
          15588.3000             203.0000    7.0563479858016475e+45    1.9497410580992347e+44
          16071.3000             203.0000    7.1216395708090713e+45    1.9677817902589151e+44
          16558.6000             203.0000    6.8011129857724686e+45    2.5056226924209222e+44
          17069.2000             203.0000    6.9916549976524324e+45    3.2197762072810101e+44
          17555.6000             203.0000    6.6769786821959023e+45    2.4598899235932347e+44
          18038.6000             203.0000    6.9916549976524324e+45    2.5758209658248081e+44
          18525.0000             202.9000    6.5551100850348406e+45    2.4149918718803687e+44
          19027.0000             203.0000    6.2026887541959309e+45    3.4277325775316852e+44
          19515.2000             203.0000    5.8692145947727265e+45    3.2434479414137322e+44
          20001.6000             203.0000    5.9783314425180370e+45    2.2024987610884899e+44
          20488.0000             202.8000    5.7620893539793004e+45    3.7149564012181330e+44
          21766.8000             930.9000    5.1118722031621930e+45    2.8249250570737615e+44
          23742.7000             929.8000    5.3037126717226593e+45    2.9309400208793885e+44
          25717.0000             931.8000    5.1118722031621930e+45    2.8249250570737615e+44
