time_sec	flux	flux_err	band	source
1332	6.404087367451948e-12	5.899324687410741e-13	r'	30174
4239	1.5192351074913139e-12	2.3298290512762344e-14	I	30176
4239	1.8953579565975612e-12	0.0	R	30176
2160	1.5794976639974903e-12	2.9096600082746767e-13	r	30177
1682	4.7172755210426065e-12	8.68954263543874e-14	R	30178
4108	2.0974481939221772e-12	3.8636423557219915e-14	R	30178
4281	2.4543793927245296e-12	1.8774643036900425e-13	u	30180
4470	2.1118318253227726e-12	8.833814299100895e-14	g	30180
4828	1.916186949461775e-12	5.816116760881859e-14	i	30180
5009	1.7064449579888277e-12	1.1771208843753943e-13	z	30180
5552	1.7804057488931304e-12	4.928286458278677e-14	r	30180
6532	1.847221556162376e-12	5.1132372417552516e-14	r	30181
6938	1.93427842603263e-12	5.3542166887989576e-14	r	30181
1836	4.492529947947746e-12	4.193187418561219e-14	Rc	30187
2473.2	3.4712906687402217e-12	3.239994507989813e-14	Rc	30187
3405.6	2.5851811517323456e-12	2.412927505379817e-14	Rc	30187
5212.8	1.8217592396502932e-12	1.700373288961348e-14	Rc	30187
5803.2	1.6768375119734968e-12	1.5651078656450056e-14	Rc	30187
7315.2	1.6161846619414567e-12	1.508496386010816e-14	Rc	30187
8496	1.7238162916185952e-12	1.6089563942089996e-14	Rc	30187
9874.8	1.7558644292300852e-12	1.638869126895892e-14	Rc	30187
11574	1.7080122488622924e-12	1.594205393321759e-14	Rc	30187
14472	1.7238162916185952e-12	1.6089563942089996e-14	Rc	30187
29322	9.694356534082065e-13	9.072270529584987e-15	r	30190
29322	9.692546160462818e-13	1.5097819036104688e-14	i	30190
29322	1.0282347675444255e-12	2.6941029370242596e-14	Z	30190
29322	6.113417584232442e-13	2.3229485163202656e-14	Y	30190
29322	3.887992876100697e-13	2.054762468609785e-14	J	30190
29322	2.1790281058343524e-13	1.545677006413762e-14	H	30190
14331.1	1.36980683976738e-12	6.86713399658819e-14	g	30193
3513	2.430475472825485e-12	8.954202548184984e-14	R	30198
23673	1.2873340092309497e-12	1.897085503590044e-13	R	30198
37656	7.756954477416434e-13	3.5722095493465e-14	R	30204
43920	6.451953708407653e-13	3.5654813831201073e-14	R	30204
14343	1.7080122488622924e-12	1.1014991367762654e-13	Rc	30205
14680	1.407830592485125e-12	1.177895998344159e-13	V	30205
15563	1.6736777526731877e-12	3.093889491812593e-13	Ic	30205
16503	1.0035491353533298e-12	1.8678615967653115e-13	B	30205
17453	1.6311390344972909e-12	1.2021208105560502e-13	Rc	30205
18326	1.4472727940757538e-12	1.2108962837957453e-13	V	30205
34992	7.667597911397856e-13	7.223637679091671e-14	g	30206
38681.3	7.629902493952473e-13	4.920805362686677e-14	r	30206
42612.5	6.645367267147691e-13	4.285842304160717e-14	r	30206
46016.6	5.710305327672763e-13	3.851455845692056e-14	g	30206
86126.1	2.0782186732957272e-13	2.2969321618140498e-14	R	30213
97218.1	1.621592383697957e-13	1.7733422686174714e-14	u	30216
96857	1.8393286279666228e-13	9.220946914057229e-15	g	30216
96978.8	1.88156396893492e-13	3.4799722952241738e-15	r	30216
97098.9	1.933917209006776e-13	5.8699326266789996e-15	i	30216
97367.6	1.8883925765592124e-13	1.1417465911869579e-14	z	30216
25222	3.6396503477197245e-13	6.743428165549457e-14	g'	30220
25222	3.568543382999297e-13	3.287193008970135e-14	Rc	30220
25222	2.6526004765853517e-13	2.4773834052244714e-14	Ic	30220
121020	9.499292110005717e-14	0.0	R	30221
15048	1.1849260374999194e-12	2.1827144241982543e-14	R	30226
124416	1.3112673353518244e-13	2.4154436954489083e-14	R	30227
22572	1.4136343940392469e-12	1.5724950474395344e-13	i'	30228
22680	1.388216647404955e-12	3.8425872207941556e-14	r'	30228
22968	1.2199361564414303e-12	9.118895653762249e-14	i'	30228
23760	1.4739779300913782e-12	6.791578823125836e-14	Rc	30228
24804	1.220273691308436e-12	8.993552997395115e-14	r'	30228
25920	1.2956597898621005e-12	9.548785013743088e-14	Rc	30228
85063.4	2.4304754728254847e-13	2.238550637046246e-15	R	30230
99627	1.8607637751762166e-13	3.4276535442432636e-15	R	30230
181006	7.074426563794143e-14	3.909472595345636e-15	R	30230
4713	2.4240992561040668e-12	2.2495875807113848e-13	V	30231
28683	8.663457370533302e-13	9.5752069416861e-14	R	30231
14436	1.943834699233062e-12	1.8312850696608713e-13	g	30238
14436	2.4576440803805954e-12	1.358755097417417e-13	r	30238
14436	1.6234461142024567e-12	1.5090925992502456e-13	i	30238
14436	4.169579746840491e-12	5.850576838551792e-13	z	30238
14436	1.7128741708449946e-12	3.70966002767416e-13	J	30238
249319	4.146591401091593e-14	5.346812546258846e-15	R	30243
177509	6.276120057791034e-14	5.7805201947642255e-15	R	30245
183876	5.77685201946525e-14	5.320677337781294e-15	R	30245
351207	2.278721462086387e-14	2.3086580306617126e-15	R	30245
1019.5	9.790262726912054e-12	4.65569301885084e-13	v_swift	30247
29267	8.685490437611197e-13	7.272984186890075e-14	v_swift	30247
945.5	1.1104074554308552e-11	5.085190475229523e-13	b_swift	30247
107088.5	2.1158377872570168e-13	2.788310906417027e-14	b_swift	30247
429	2.7602010789204108e-11	1.3866918916058274e-12	u_swift	30247
1006.5	1.0302454882549595e-11	5.752562373615855e-13	u_swift	30247
4945	2.0556099978818336e-12	1.2806339607545772e-13	u_swift	30247
46176.5	5.766877434567551e-13	3.592733591404229e-14	u_swift	30247
132196.5	9.659190275946522e-14	1.651848724988093e-14	u_swift	30247
392122	2.6118048337164324e-14	7.061675241167074e-15	u_swift	30247
982.5	1.1955176754906673e-11	9.834833760981274e-13	uvw1_swift	30247
4745	2.3853713647857217e-12	2.116161589691272e-13	uvw1_swift	30247
26410	7.337633257191076e-13	6.036247289602297e-14	uvw1_swift	30247
131727	1.1736970187569958e-13	2.2772643412080207e-14	uvw1_swift	30247
223914	7.971792787317128e-14	1.8278853732269655e-14	uvw1_swift	30247
6936	1.4291102518842376e-12	1.683198552206664e-13	uvm2_swift	30247
908.5	6.614731500649042e-12	7.555433868247922e-13	uvw2_swift	30247
50971	2.9141521334009263e-13	3.528205252681966e-14	uvw2_swift	30247
102714	2.200175114133304e-13	8.113834173656024e-15	r'	30316
185335	6.893777276108317e-14	6.350417809905389e-15	r'	30316
271569	3.122175044744023e-14	5.751488671947595e-15	r'	30316
41127.3	4.857997065476737e-14	2.2386195141814974e-15	r'	30614
