time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
63878.4	5.047571561216849e-13	1.394695563921432e-13	R	-12.323748565630323	4.8053540295723725	18.7	0.3	manual
63878.4	5.383621786531229e-13	1.5004757074126078e-13	v	-12.305998077523002	4.8053540295723725	19.0	0.3	manual
65801.4	4.1983871566683227e-13	1.1600572417874562e-13	R	-12.403748565630323	4.818235133823781	18.9	0.3	manual
65800.4	2.3500361446139717e-13	8.700251300248192e-14	v	-12.665998077523	4.818228533693967	19.9	0.4	manual
66576.4	3.793800958909085e-13	3.758666853777719e-14	v	-12.457998077523005	4.823320307756594	19.38	0.1	manual
69076.4	9.91671657051603e-13	1.3893998494512056e-13	u	-12.06414384928665	4.8393296957038325	18.81	0.05	manual
84941.4	2.555702202685317e-13	4.900733879696579e-15	r	-12.620755751000448	4.929119414734058	19.65	0.02	manual
84941.4	2.3596630325808706e-13	1.047248252132472e-14	i	-12.648154678665144	4.929119414734058	19.52	0.02	manual
84941.4	2.3155145208536174e-13	1.934495101941824e-14	z	-12.650976104200046	4.929119414734058	19.36	0.03	manual
84941.4	1.330818588543407e-13	1.4684108626663504e-14	Y	-12.888968855503402	4.929119414734058	19.2	0.03	manual
84941.4	9.042852555633847e-14	1.3330738138408935e-14	J	-13.052465050423848	4.929119414734058	19.18	0.03	manual
84941.4	5.3425185138542676e-14	1.1315660413436568e-14	H	-13.277808201900609	4.929119414734058	18.98	0.03	manual
390488.4	7.486563021516554e-13	1.241168285599522e-14	R	-12.152548565630322	5.591608137084466	18.272	0.018	manual
188549.4	1.0363590572531331e-13	2.916312766858971e-15	r	-13.012755751000448	5.275425154736316	20.63	0.03	manual
188549.4	9.836712735897316e-14	4.812805433855926e-15	i	-13.028154678665144	5.275425154736316	20.47	0.03	manual
188549.4	9.832127661562188e-14	8.97746055771783e-15	z	-13.022976104200046	5.275425154736316	20.29	0.05	manual
188549.4	5.106447348599126e-14	6.371383776417298e-15	Y	-13.304968855503402	5.275425154736316	20.24	0.07	manual
188549.4	3.6333350607155174e-14	2.075641825075694e-14	J	-13.448465050423849	5.275425154736316	20.17	0.6	manual
188549.4	2.2477398014153756e-14	5.0022460885649684e-15	H	-13.653808201900606	5.275425154736316	19.92	0.08	manual
289637.4	5.854775506239132e-14	2.7142076449432423e-15	r	-13.260755751000447	5.4618546402768295	21.25	0.05	manual
289637.4	5.6085421586976577e-14	3.4350359986250953e-15	i	-13.272154678665144	5.4618546402768295	21.08	0.05	manual
289637.4	4.927736863368527e-14	5.3177168421596745e-15	z	-13.322976104200048	5.4618546402768295	21.04	0.08	manual
289637.4	3.163143235439222e-14	4.4615169335570264e-15	Y	-13.512968855503402	5.4618546402768295	20.76	0.1	manual
289637.4	2.05260531768011e-14	3.627534440959527e-15	J	-13.696465050423846	5.4618546402768295	20.79	0.11	manual
289637.4	1.2239002847701732e-14	2.9585427963496377e-15	H	-13.917808201900606	5.4618546402768295	20.58	0.13	manual
115416.4	2.0771489180877525e-13	4.4118159651333845e-14	g	-12.723391268787424	5.06226752392761	20.16	0.22	manual
115416.4	1.9066939341232392e-13	4.215731127602764e-14	R_c	-12.745931553516114	5.06226752392761	19.74	0.24	manual
115416.4	2.8081236332368175e-13	4.613396822111237e-14	I_c	-12.570337059195603	5.06226752392761	18.85	0.17	manual
