t	mag	dmag	band
14112.45	18.674601	0.045011	r
14567.5	18.341911	0.037512	i
10265.0	16.896113	0.064826	Z
10721.55	16.833897	0.057832	Z
10825.75	17.0961	0.0623	Z
18723.0	16.986446	0.079439	Z
14311.300000000001	17.688648	0.033289	Z
10544.05	17.340505	0.088031	Y
18451.65	18.889185	0.094668	Y
14311.300000000001	18.731823	0.102262	Y
