time_sec	flux	flux_err	band_init	band_norm	source
14112.45	4.727427987186286e-13	1.9624216803489476e-14	r	R	nissim
14567.5	5.967005108122653e-13	2.2757305376810823e-14	i	R	nissim
10265	2.1125902718417167e-12	1.4265109075657306e-13	Z	R	nissim
10721.55	2.237183850297534e-12	1.3848495282695746e-13	Z	R	nissim
10825.75	1.7571970908742224e-12	1.1505438885203566e-13	Z	R	nissim
18723	1.9439365058145024e-12	1.5488029298109287e-13	Z	R	nissim
14311.3	1.0181254077839616e-12	4.478200477692955e-14	Z	R	nissim
10544.05	7.377369652058419e-13	6.761344450153039e-14	Y	R	nissim
18451.65	1.7718605747101026e-13	1.7204680434712933e-14	Y	R	nissim
14311.3	2.0482093524016899e-13	2.1183815201901788e-14	Y	R	nissim
