time_sec,flux,flux_err,band,source
5553.5,1.4536848230403378e-13,1.4777463794162448e-15,v_swift,16187
4938.5,7.053403175651559e-14,1.6445858272411169e-15,b_swift,16187
267.5,1.759929535165023e-13,6.329392431760496e-15,u_swift,16187
5947.0,5.778906027463043e-14,3.018499632357033e-15,uvw1_swift,16187
7330.0,3.660326070016073e-15,6.238261571934652e-17,g',16191
7330.0,6.167153187791684e-15,1.1360649343695998e-15,r',16191
7330.0,2.9950835713256983e-14,2.777415117172401e-15,i',16191
7330.0,3.1219930844590916e-14,2.9492925621755358e-15,z',16191
7330.0,5.5978223670714996e-14,2.1615767632470005e-15,J,16191
7330.0,1.2265851404950004e-14,6.868674426326567e-16,H,16191
7330.0,2.377443946443241e-14,1.752595616081635e-15,K,16191
445.0,5.469854833154911e-13,1.163912893406311e-13,u_swift,16214
28488.0,5.2013714670414524e-14,9.581280322507374e-15,R,16217
1113.0,3.8861973663700557e-13,1.777734966048361e-14,v_swift,16219
5870.5,1.620036700162726e-13,4.831917711272068e-14,v_swift,16219
1048.0,2.576370498560012e-13,7.614739704823803e-14,b_swift,16219
6603.5,8.770176174138787e-14,9.201924497501602e-15,b_swift,16219
445.0,6.109079833845594e-13,1.0642444235233927e-13,u_swift,16219
908.0,5.272004843204553e-13,9.184201070813137e-14,u_swift,16219
6485.5,5.0813112805666995e-14,1.7911553467672945e-14,u_swift,16219
1085.5,1.1752642826353974e-13,4.181534689240532e-14,uvw1_swift,16219
6280.5,2.4781953499761573e-14,5.8249680350714085e-15,uvw1_swift,16219
1060.5,6.075347398552926e-14,1.7202423434165642e-14,uvm2_swift,16219
6075.0,1.817904717579944e-14,5.147420330601374e-15,uvm2_swift,16219
1098.0,4.019429795136642e-14,1.2183090545250132e-14,uvw2_swift,16219
6384.0,2.3997414196430168e-14,7.273734955160244e-15,uvw2_swift,16219
24120.0,1.1343869669892193e-12,1.1016187411827278e-14,r,16226
60120.0,4.457760816034831e-13,2.052874720626955e-14,R,16228
63900.0,4.457760816034831e-13,1.2317248323761728e-13,R,16228
63900.0,4.575130733747643e-13,1.2678329646752292e-13,V,16228
65820.0,3.707803947018859e-13,1.024504091538013e-13,R,16228
65820.0,1.9971169998494163e-13,7.369698645357469e-14,V,16228
103770.0,2.2426485938762634e-13,4.18839643921478e-15,r,16236
69378.5,3.221459411323262e-13,3.0507323751964186e-14,v_swift,16243
195840.0,9.094131468281401e-14,2.5283470596617604e-15,r,16246
279000.0,5.1376111202362655e-14,2.371237159880385e-15,r,16246
279.0,4.113900409300919e-12,1.8987309951834051e-13,U,16230
620.0,4.693386379521315e-12,5.655490502679004e-13,v_swift,16241
546.0,3.800412778984857e-12,3.6943291639575774e-13,b_swift,16241
405.0,3.102938378545711e-12,1.7172610921998256e-13,u_swift,16241
3835.0,5.062067990002036e-14,3.5254308904772305e-15,uvw1_swift,16241
3720.0,2.7970704034822036e-14,2.346649014724858e-15,uvm2_swift,16241
3490.5,3.615393601271696e-14,3.2469442531785694e-15,uvw2_swift,16241
27887.0,6.030223639179536e-14,5.5552000361675725e-15,r',16992
11957867.0,1.2598922917522378e-15,2.3705482420019605e-18,r',16992
30611.0,1.6270368064712925e-13,1.4986002507768167e-14,r',16257
