time_sec,flux,flux_err,band,source
47783.5,1.0487253238251259e-13,2.8425505505416776e-15,g',16977
47783.5,1.6848861317427256e-13,1.5764345510673616e-15,r',16977
47783.5,1.6449963596249704e-13,3.669428075723966e-15,i',16977
47783.5,1.6338341385332214e-13,5.008879557765114e-15,z',16977
47783.5,6.31963737612469e-14,7.007110181300896e-15,J,16977
47783.5,3.7269230442514006e-14,3.670089546990546e-15,H,16977
47783.5,2.896827677965754e-14,2.4913852315911665e-15,K,16977
34398.0,6.618133131263187e-13,1.1897643440900316e-13,u,16979
51192.0,1.4543202245045825e-13,2.689780508778013e-15,r,16980
51192.0,1.4332138889694168e-13,3.195538881367587e-15,i,16980
51192.0,1.6181666318877725e-13,1.5423353678155092e-14,z,16980
36720.0,2.74517828989811e-13,2.5288065461517043e-14,r',16985
38160.0,2.377743160934198e-13,4.390167188511397e-14,i',16985
53640.0,1.368248375531831e-13,2.5262775318566447e-14,i',16985
56880.0,1.4540205871240454e-13,8.038779747145695e-15,r',16989
141480.0,6.288840145407923e-14,2.8979680475983607e-15,r',16989
31108.0,7.52896883133708e-13,1.2861046693256988e-13,u,16990
71072.5,1.5730245448633232e-13,1.9916656969172355e-14,u,16990
116587.0,9.0518114552596e-14,1.5462379031256763e-14,u,16990
150354.0,5.2803175812593927e-14,1.947308777333052e-15,r,16991
28800.0,7.480325279599954e-14,6.889634191821349e-15,R,16993
106272.0,8.202013569140044e-14,7.5543336707347e-15,R,17030
187773.0,2.8178669504606767e-14,5.709773022070784e-15,R,17035
