time_sec,flux,flux_err,band,source
143424.0,1.0037449809092531e-14,1.572931216460193e-15,r,arXiv1608.08626
228960.0,6.21760870077351e-15,1.489454150918894e-15,r,arXiv1608.08626
229824.0,3.767262212188221e-15,6.546209697670535e-16,J,arXiv1608.08626
230688.0,3.842777254625388e-15,9.683513392244689e-16,H,arXiv1608.08626
231552.0,1.5048510934926229e-15,4.992033334646723e-16,K,arXiv1608.08626
235008.0,3.098014277471332e-14,3.971278970634471e-15,Y,arXiv1608.08626
831168.0,6.5467513944569e-15,1.137600863777906e-15,J,arXiv1608.08626
924480.0,3.354465940709799e-15,2.144628546090794e-17,r,arXiv1608.08626
1260000.0,3.435783972211588e-15,5.970214200972313e-16,J,arXiv1608.08626
1270000.0,6.090391511000199e-16,1.5347334454474667e-16,H,arXiv1608.08626
1270000.0,1.7827211416977203e-15,2.2852325220102686e-16,Y,arXiv1608.08626
1720000.0,3.435783972211588e-15,5.970214200972313e-16,J,arXiv1608.08626
1720000.0,7.897570804299543e-16,2.619856335838142e-16,K,arXiv1608.08626
4180000.0,2.320723428675753e-15,1.4837204493024542e-17,r,arXiv1608.08626
831168.0,1.4997741000273604e-14,2.60609302058948e-15,J,17326
1260000.0,7.870926363837486e-15,1.367697059310225e-15,J,17326
