Time(s)	Mag	MagErr	Filter	GalExtCorr	Source
202.4	16.2	0	R	FRAM	5345
64.0	18.2	0	J	La-silla/60cm-robotic-REM	5356
64.0	17.8	0	H	La-silla/60cm-robotic-REM	5356
137.0	19.84	0	white	Swift/UVOT	5351
392.0	19.21	0	V	Swift/UVOT	5351
1207.0	21.68	0	white	Swift/UVOT	5351
1125.5	20.27	0	V	Swift/UVOT	5351
1318.0	21.15	0	B	Swift/UVOT	5351
862.0	19.88	0	U	Swift/UVOT	5351
1078.0	20.52	0	UVW1	Swift/UVOT	5351
1237.5	21.15	0	UVM2	Swift/UVOT	5351
1478.0	21.18	0	UVW2	Swift/UVOT	5351
2730.0	25.5	0	R	ESO-VLT	5347
