Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
        70428.0            -9.0            -9.0    -9.0000   540.0000 J   17.450   0.2000  -9.0000  -9.0000  -9.0000 NOT melandri10 0 2MASS  0.025  0.000 0 E(B-V)=0.028
       498030.0            -9.0            -9.0    -9.0000  3600.0000 J   19.270   0.1200  -9.0000  -9.0000  -9.0000 CAHA3.5 melandri10 0 2MASS  0.025  0.000 0 E(B-V)=0.028
           -9.0            -9.0          3387.6    -9.0000  1883.0000 J   14.700   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL GCN8995 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          8287.2    -9.0000  2331.0000 J   15.600   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL GCN8995 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         12643.2    -9.0000  1860.0000 J   15.900   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL GCN8995 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         69588.0    -9.0000  1800.0000 J   17.380   0.1500  -9.0000  -9.0000  -9.0000 CTIO1.3m GCN9008 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         78516.0    -9.0000  1800.0000 J   17.620   0.1500  -9.0000  -9.0000  -9.0000 CTIO1.3m GCN9008 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        163368.0    -9.0000  1800.0000 J   18.910   0.1600  -9.0000  -9.0000  -9.0000 CTIO1.3m GCN9008 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        331236.0    -9.0000  1800.0000 J   19.800 100.0000  -9.0000  -9.0000  -9.0000 CTIO1.3m GCN9008 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           600.0     0.0010    -9.0000 J   14.000   0.1000  -9.0000  -9.0000  -9.0000 GROND GCN8983 0 2MASS  0.000  0.000 0 nnn
