Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             73.0000               5.0000    2.2782569087982470e+47    4.1967044377820077e+46
             97.0000               5.0000    7.2044810504141299e+47    6.6355724588009676e+46
            111.0000               5.0000    1.0804451044215855e+48    6.9658872160040836e+46
            127.0000               5.0000    1.4777559206870036e+48    8.1663812448313054e+46
            143.0000               5.0000    1.8433283796115640e+48    8.4888411411489648e+46
            159.0000               5.0000    2.4751567708839199e+48    1.1398518495060783e+47
            174.0000               5.0000    2.1164241590160225e+48    9.7464937185867527e+46
            190.0000               5.0000    2.2782569869679575e+48    1.0491761454439848e+47
            205.0000               5.0000    2.3420853148878851e+48    1.0785701775660100e+47
            220.0000               5.0000    2.0587457241696741e+48    9.4808747024112723e+46
            236.0000               5.0000    2.0587457241696741e+48    9.4808747024112723e+46
            251.0000               5.0000    1.8775984133434712e+48    8.6466604833072370e+46
            267.0000               5.0000    1.7282346533517089e+48    7.9588149291244513e+46
            282.0000               5.0000    1.7282346533517089e+48    7.9588149291244513e+46
            298.0000               5.0000    1.5052294548709354e+48    8.3182056098350915e+46
            314.0000               5.0000    1.2870715991107495e+48    7.1126207113057383e+46
            328.0000               5.0000    1.4507838350218465e+48    8.0173279868294559e+46
            344.0000               5.0000    1.1738232478051358e+48    7.5679183720412935e+46
            359.0000               5.0000    1.1523985586854095e+48    7.4297882926553003e+46
            385.0000              15.0000    1.0413643495022693e+48    4.7956601931357966e+46
            421.0000              15.0000    1.0318170636177124e+48    4.7516933155574174e+46
            455.0000              15.0000    9.0699043042758039e+47    4.1768454094242760e+46
            492.0000              15.0000    8.0464201177909772e+47    3.7055135097125917e+46
            527.0000              15.0000    7.8995563971475605e+47    3.6378802649945376e+46
            620.0000              75.0000    6.8802259845560289e+47    2.5347689991257576e+46
            798.0000              75.0000    4.1077376608801026e+47    2.2700197862786006e+46
            976.0000              75.0000    2.9485106284520788e+47    1.9009751082154257e+46
           1167.0000              75.0000    1.6657226604657129e+47    1.2273498487890795e+46
           1331.0000              75.0000    2.2161680821717081e+47    1.4288164062144255e+46
           1508.0000              75.0000    2.0970205934568015e+47    1.5451419191038663e+46
           1687.0000              75.0000    2.3856278506339099e+47    1.5380711596421627e+46
           2043.0000              75.0000    2.5211732850937686e+47    1.6254605332649086e+46
           2221.0000              75.0000    2.1164240863989892e+47    1.5594389414676710e+46
           2399.0000              75.0000    1.5052294032247198e+47    1.2477307986641328e+46
           2665.0000             150.0000    1.0318170282148400e+47    7.6027090440338548e+45
           2964.0000             150.0000    8.0464198417087188e+46    7.4110267651440194e+45
           3293.0000             150.0000    9.2385261003613212e+46    7.6580975132348916e+45
           3632.0000              75.0000    1.0129842447448601e+47    1.2128908940380221e+46
          13730.0000            3000.0000    2.0211692406525233e+46    4.2816011540874042e+45
          14733.0000               0.0010    1.3109999570591621e+46    2.4149512359536226e+45
