time_sec	flux	flux_err	band	source
77156.0	1.726340600513133e-13	9.756457416995722e-14	g	manual
77415.0	3.750430511011055e-13	1.0369475347381919e-13	r	manual
77674.0	5.283573234784594e-13	3.429446616347066e-13	i	manual
78550.0	3.3288242835261445e-13	6.131920937955108e-14	R	manual
79892.0	3.442556867985063e-13	1.1004683469879479e-14	r	manual
80237.0	3.417284393159727e-13	1.2732907325026934e-14	r	manual
90550.0	2.1003461301748412e-13	3.8689805515746564e-14	R	manual
92420.0	3.12072144258476e-13	3.3998135782458966e-14	I	manual
92765.0	2.598309438627366e-13	1.4358788592885836e-14	R	manual
93197.0	2.2337285226843362e-13	2.090693667674753e-14	V	manual
93716.0	1.6137517952844197e-13	2.8836639959038624e-14	B	manual
94493.0	1.2197567251704074e-13	3.736935254710565e-14	U	manual
95184.0	2.3242929822369295e-13	1.4771195348512414e-14	R	manual
134950.0	2.909745498684819e-13	2.9836920460905415e-14	I	manual
134957.0	2.0443438468895563e-13	2.4169386022375414e-14	Ic	manual
1814976.0	4.028013068797072e-14	1.9662666834786353e-15	R	manual
2239978.0	3.771213528648786e-14	1.0417910442853665e-15	r	manual
2321453.0	4.0446516469359443e-14	1.187182116951156e-15	r	manual
2409668.0	3.8307262981069544e-14	1.0582313412272248e-15	r	manual
2423751.0	3.626526630492e-14	1.703478776378228e-15	R	manual
2985207.0	4.59784094475898e-14	1.1802532174181191e-14	Ic	manual
3550752.0	2.948724527831205e-14	7.953040325548264e-15	J	manual
4985281.0	3.157372016606344e-14	2.632744764304839e-15	Rc	manual
