z=   2.4300001e+00 0.
TotalEnergy(erg)    3.4363329216029443e+05    8.0622601929564250e+05
TotalEnergy(erg)    9.4139307797967631e+05    1.0138479643702628e+06
Energy1(erg)    8.0432569877603848e+05    9.5713145720869279e+05
Energy2(erg)    1.1342716516910633e+06   -1.0671483626311354e+06
Energy3(erg)    4.6666875564213027e+05    8.2700329403753532e+05
T_min_T_max    4.4927112828219140e+02    4.7488337268166608e+04
Interval1    4.4927112828219140e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    1.7080899882750626e+04
Interval3    1.7080899882750626e+04    4.7488337268166608e+04
