time_sec	flux	flux_err	band_init	band_norm	source
7992	8.36835072493308e-14	3.81730599878307e-15	g'	R	12775
7992	1.2608221520915261e-13	3.5034435430904554e-15	r'	R	12775
7992	1.3846222232285933e-13	4.454600146513248e-15	i'	R	12775
7992	1.388810966368379e-13	6.408751386960646e-15	z'	R	12775
7992	9.018244232476991e-14	1.0524496338422566e-14	J	R	12775
42372	2.4964984328695633e-14	1.1504158570425506e-14	i'	R	12782
44424	2.790206231873178e-14	2.569874910356107e-15	R	R	12782
639.5	1.0271796500676508e-12	4.638375582873443e-13	v_swift	R	12783
564	4.560221615473771e-13	2.2317694334753957e-13	b_swift	R	12783
424.5	1.359065270892684e-13	2.970899890713189e-14	u_swift	R	12783
4920	3.000822550612662e-14	1.4737633860226314e-14	u_swift	R	12783
