time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
639.0	2.6986246598986284e-12	1.2199203942150503e-12	v	-11.778951924798784	2.8055008581584	17.7	0.49	manual
425.0	1.6455965433799837e-12	3.814423373138676e-13	u	-12.126603046132056	2.628388930050312	19.03	0.23	manual
4920.0	3.6334849564225406e-13	1.8063300562767617e-13	u	-12.782603046132056	3.69196510276736	20.67	0.53	manual
42372.0	4.276487761947941e-14	1.9732196992483065e-14	i'	-13.487948412108162	4.627078963610722	21.6	0.5	manual
44424.0	5.601518846619824e-14	5.1591895177408035e-15	R	-13.40374856563032	4.64761766046451	21.4	0.1	manual
7988.0	2.423547255493985e-13	1.4147683804398418e-14	g'	-12.847100178910692	3.902438056198665	20.5	0.04	manual
7988.0	2.6089093253803683e-13	7.276131763691073e-15	r'	-12.74372738136961	3.902438056198665	19.96	0.03	manual
7988.0	2.371850073926166e-13	9.45151676707663e-15	i'	-12.74394841210816	3.902438056198665	19.74	0.03	manual
7988.0	2.159465189409569e-13	1.3497809839555836e-14	z'	-12.754194440480273	3.902438056198665	19.58	0.03	manual
7988.0	1.0896527276071545e-13	1.5740773046699938e-14	J	-13.012415230539442	3.902438056198665	19.01	0.11	manual
