time_sec	flux	flux_err	band_init	band_norm	source
2700	1.800311044652834e-13	1.6581477496680615e-14	R	R	15987
300	3.858417229173622e-14	7.115608957045652e-15	r'	R	15989
300	4.5107472047569313e-14	3.3446345109436027e-15	i'	R	15989
300	4.3850009760618134e-14	5.12328259501697e-15	z'	R	15989
3036	1.951682590813746e-13	1.984800678926378e-14	r'	R	15992
19368	2.9466997137076425e-14	8.958216609001122e-15	r	R	15990
19368	3.666956805941837e-14	6.333629514485077e-15	i	R	15990
19368	5.649087481194998e-14	1.1698330696343429e-14	Z	R	15990
19368	2.4794685796072788e-14	7.345861382110058e-15	Y	R	15990
19368	1.8234807890430894e-14	4.741215315283284e-15	J	R	15990
19368	1.0758028720594665e-14	3.3005243207631514e-15	H	R	15990
113130	1.6343154295879722e-14	1.6590796939101273e-15	r	R	15999
113130	1.9602244159046623e-14	1.8821216959481816e-15	i	R	15999
113130	2.443308468343562e-14	3.554742657321547e-15	Z	R	15999
113130	1.2426779982791174e-14	2.427160684787636e-15	Y	R	15999
