z=   5.4000002e-01 0.
TotalEnergy(erg)    4.6272585699294502e+05    4.8014359753581468e+05
TotalEnergy_common(erg)    1.9011097150504799e+06    1.8053755533941626e+06
Energy1(erg)    2.1833780221834122e+06    1.9095295520563419e+06
Energy2(erg)    1.9279602039823832e+06    2.1874157281214762e+06
Energy3(erg)    3.1299351021104786e+06    2.2068957427112088e+06
Energy4(erg)    3.9370378350408399e+05    4.4299930194648210e+05
T_min_T_max    4.6428570781656464e+02    5.8277271915263252e+05
Interval1    4.6428570781656464e+02    3.3467399214638917e+03
Interval2    3.3467399214638917e+03    1.2919000000000000e+04
Interval3    1.2919000000000000e+04    2.0355206074774014e+04
Interval4    2.0355206074774014e+04    5.8277271915263252e+05
