z=   5.4000002e-01 0.
TotalEnergy(erg)    1.3720098499790187e+50    1.4236544927584267e+50
TotalEnergy_common(erg)    1.0722656067293230e+49    1.0182695390008445e+49
Energy1(erg)    3.2045845370263348e+48    2.8026520434584354e+48
Energy2(erg)    9.3970802557339534e+48    1.0661693694378798e+49
Energy3(erg)    1.1851331064506843e+49    8.3562921333689872e+48
Energy4(erg)    1.1274798914130462e+50    1.2686512697673726e+50
T_min_T_max    4.6428570781656464e+02    5.8277271915263252e+05
Interval1    4.6428570781656464e+02    3.3467399214638917e+03
Interval2    3.3467399214638917e+03    1.2919000000000000e+04
Interval3    1.2919000000000000e+04    2.0355206074774014e+04
Interval4    2.0355206074774014e+04    5.8277271915263252e+05
