z=   5.4000002e-01 0.
TotalEnergy(erg)    4.4140102032181458e-03    1.0741142757759851e-04
Energy1(erg)    4.5265471343234140e+01    5.3095121505569791e+00
Energy2(erg)    1.1126649038696134e+02    6.5202939588803854e+00
Energy3(erg)    1.2427840243398273e+02    6.6136758430229277e+00
Energy4(erg)    2.2895051019707539e+03    6.1549287090198554e+01
T_min_T_max    4.6428572578642525e+02    5.8277274170845188e+05
Interval1    4.6428572578642525e+02    3.3467399214638917e+03
Interval2    3.3467399214638917e+03    1.2919000000000000e+04
Interval3    1.2919000000000000e+04    2.0355206074774014e+04
Interval4    2.0355206074774014e+04    5.8277274170845188e+05
