z=   5.4000002e-01 0.
TotalEnergy(erg)    9.4337608663112585e+49    1.8828999758923669e+49
TotalEnergy_common(erg)    7.7743044194102657e+48    2.6743717828657696e+48
Energy1(erg)    1.1862674324050004e+48    9.5939647350131339e+47
Energy2(erg)    2.9582015157171409e+49    4.1449538344382779e+48
Energy3(erg)    6.3569326073565788e+49    1.4276894909555734e+49
T_min_T_max    4.3701298092384332e+02    1.5550649133973552e+06
Interval1    4.3701298092384332e+02    1.7190000000000000e+03
Interval2    1.7190000000000000e+03    3.6851852442067560e+04
Interval3    3.6851852442067560e+04    1.5550649133973552e+06
