Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            102.0000              12.5000    2.9684353755349739e+47    6.0148662129517167e+46
            127.0000              12.5000    3.0798360543277245e+47    5.9569312250385574e+46
            152.0000              12.5000    4.1354959579627515e+47    6.4751855009677676e+46
            177.0000              12.5000    2.3579120236515280e+47    5.6464649618514521e+46
            319.0000              10.0000    2.5149398210450465e+47    6.4857666814329984e+46
            506.0000              10.0000    1.8219128350379144e+47    5.7053488594273447e+46
            788.0000              20.0000    6.3756958139309885e+46    4.0518407869037350e+46
           1249.0000              50.0000    7.3880119551397139e+46    2.3816137358290068e+46
           7088.0000             350.0000    2.6578323484943203e+46    7.0990669729389814e+45
          18664.0000             344.5000    1.3948502311824775e+46    7.3228160871671783e+45
          30217.0000             363.0000    1.8052093755790694e+46    6.9831691735725339e+45
          41791.0000             359.0000    1.7722605907086772e+46    7.0189432074153398e+45
