   2.0863405e+08       760.06450       889.56018       0.0000000  -1.2494744e+10
      -113297.41      -4557.4547       159.72514       0.0000000   6.9761808e+09
       760.06450    0.0028312746    0.0034178402       0.0000000      -46015.067
     -0.29242156    -0.016624872   0.00073141903       0.0000000       25763.434
       889.56018    0.0034178402    0.0047156709       0.0000000      -54775.706
      0.98628175    -0.018018149    0.0015058803       0.0000000       29621.769
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
  -1.2494744e+10      -46015.067      -54775.706       0.0000000   7.5356060e+11
       6074145.5       277770.89      -10744.753       0.0000000  -4.2350189e+11
      -113297.41     -0.29242156      0.98628175       0.0000000       6074145.5
       5500.4922       12.124454       1.3489894       0.0000000      -5893450.3
      -4557.4547    -0.016624872    -0.018018149       0.0000000       277770.89
       12.124454      0.13769070   -0.0017079529       0.0000000      -165668.56
       159.72514   0.00073141903    0.0015058803       0.0000000      -10744.753
       1.3489894   -0.0017079529   0.00087482205       0.0000000       4861.3248
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
   6.9761808e+09       25763.434       29621.769       0.0000000  -4.2350189e+11
      -5893450.3      -165668.56       4861.3248       0.0000000   2.4734935e+11
