Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            102.0000              12.5000    5.6679764803165246e+48    1.1484878703521296e+48
            127.0000              12.5000    5.8806866617449636e+48    1.1374256740319562e+48
            152.0000              12.5000    7.8963800315014514e+48    1.2363819481351345e+48
            177.0000              12.5000    4.5022337366208704e+48    1.0781447648978233e+48
            319.0000              10.0000    4.8020650449652438e+48    1.2384023351209957e+48
            506.0000              10.0000    3.4787885844813501e+48    1.0893881474986423e+48
            788.0000              20.0000    1.2173852332055744e+48    7.7366475522542126e+47
           1249.0000              50.0000    1.4106784450539850e+48    4.5474901529378220e+47
           7088.0000             350.0000    5.0749062499550852e+47    1.3555068426429289e+47
          18664.0000             344.5000    2.6633486344574742e+47    1.3982298450498286e+47
          30217.0000             363.0000    3.4468947402922876e+47    1.3333771373327389e+47
          41791.0000             359.0000    3.3839818201594664e+47    1.3402078867604642e+47
