time	flux	flux_err	band
-9.0	5.030918574240162e-12	5.030918574240162e-12	R
-9.0	3.6111646324406455e-12	1.6252918155700906e-13	R
-9.0	2.976098413181251e-12	1.3394649332299915e-13	R
-9.0	2.4983155338095402e-12	1.343165349015351e-13	R
-9.0	2.2784908469655416e-12	1.2249813573492185e-13	R
-9.0	2.6402635996703846e-12	1.1883143684290136e-13	R
-9.0	2.175941866169792e-12	1.1698481142829717e-13	R
-9.0	1.6658937095757412e-12	1.1833444943173712e-13	R
-9.0	1.8951661392949812e-12	1.3462049852644092e-13	R
-9.0	1.7932766279630523e-12	1.5778890529713383e-13	R
-9.0	1.912701895678262e-12	1.5215625490972536e-13	R
-9.0	1.7125658843902338e-12	9.207240329291656e-14	R
-9.0	1.4509327657773443e-12	9.059332998062069e-14	R
-9.0	1.6354877226659185e-12	7.360907299088573e-14	R
-9.0	1.385630034132939e-12	7.449540393179999e-14	R
-9.0	1.6968649859873762e-12	7.637150489006587e-14	R
-9.0	1.1848061185603422e-12	7.397691622484649e-14	R
-9.0	1.0130882732030532e-12	6.325519858572525e-14	R
-9.0	1.0706494255000147e-12	6.684920141417896e-14	R
-9.0	1.0319229904232462e-12	6.443120052907252e-14	R
-9.0	8.047246196732525e-13	6.401618811577436e-14	R
-9.0	8.272700245277287e-13	6.580968472694457e-14	R
-9.0	8.047246196732525e-13	6.401618811577436e-14	R
-9.0	8.047246196732525e-13	6.401618811577436e-14	R
-9.0	8.349246598193407e-13	6.64186142424656e-14	R
-9.0	6.944600836379508e-13	6.110495986012926e-14	R
-9.0	8.662580596297536e-13	6.891119961581463e-14	R
-9.0	6.160944383197938e-13	6.446518599718416e-14	R
-9.0	8.426501225792643e-13	6.703317811342238e-14	R
-9.0	7.544792294435194e-13	6.001914580556865e-14	R
-9.0	5.993041544600075e-13	6.270833070902649e-14	R
-9.0	3.059477673578665e-13	2.1732575372040153e-14	R
-9.0	2.7646953895944944e-13	2.4326322676701143e-14	R
-9.0	4.9847948355115234e-12	6.030479333145812e-13	R
-9.0	3.6445783273887745e-12	5.851006538101098e-13	R
-9.0	4.108159419465019e-12	5.30102143375875e-13	R
-9.0	3.6445783273887745e-12	4.993854151958371e-13	R
-9.0	2.196075608366956e-12	5.147675740806403e-13	R
-9.0	3.959563282154595e-12	5.109278312709448e-13	R
-9.0	2.616057517490984e-12	7.382663657984257e-13	R
-9.0	3.26322701962958e-12	4.985316300350856e-13	R
-9.0	2.739348509907978e-12	5.432729015410218e-13	R
-9.0	2.136226451243264e-12	2.410603119482826e-13	R
-9.0	2.616057517490984e-12	2.301847051606991e-13	R
-9.0	2.3423257258125722e-12	3.022453028123704e-13	R
-9.0	2.0213768532589476e-12	2.6083121249040735e-13	R
-9.0	2.0028447588757836e-12	3.673570362098651e-13	R
-9.0	1.7605456407685367e-12	2.1298638062453576e-13	R
-9.0	1.8435176005953003e-12	2.816389509202675e-13	R
-9.0	1.8098696123055732e-12	3.0448563837016084e-13	R
-9.0	1.2872037262222334e-12	1.7637452388673765e-13	R
-9.0	1.263709610466337e-12	2.126017392861672e-13	R
-9.0	1.2754025715259944e-12	2.1456891895948727e-13	R
-9.0	9.411249526465633e-13	1.866457232030439e-13	R
-9.0	1.3111346302011363e-12	1.7965357110317616e-13	R
-9.0	7.685060455768751e-13	1.292905589926524e-13	R
-9.0	8.196855673542979e-13	1.8633044357647638e-13	R
-9.0	6.944600836379508e-13	1.8671317457108215e-13	R
-9.0	7.75616944465842e-13	1.926454920168676e-13	R
-9.0	5.883656208844433e-13	1.3374692868925648e-13	R
-9.0	5.72331024281152e-13	1.0065121276662315e-13	R
-9.0	5.883656208844433e-13	1.3791489791207852e-13	R
-9.0	1.9303999084176332e-13	4.524922885512923e-14	R
-9.0	3.5452534498051214e-13	7.29158535371248e-14	R
-9.0	4.033177059657956e-13	5.204266888497425e-14	R
-9.0	3.959563282154595e-13	4.790180003239137e-14	R
-9.0	4.1461717505581827e-13	1.0298141403071099e-13	R
102.0	3.0864843068050094e-12	5.66115632393089e-13	v
127.0	3.202315173286571e-12	5.631651826966433e-13	v
152.0	4.299956609209318e-12	6.232068458259423e-13	v
177.0	2.451681630928623e-12	5.220959256334419e-13	v
319.0	2.6149541180399442e-12	5.944298401144286e-13	v
506.0	1.8943667970543173e-12	5.09321193274607e-13	v
788.0	6.629245052081467e-13	3.117976287394263e-13	v
1250.0	7.681819054755414e-13	2.116833092701331e-13	v
7090.0	2.7635292977349786e-13	6.477806442892301e-14	v
18700.0	1.450320792070128e-13	5.923666542344549e-14	v
30200.0	1.87699913786561e-13	6.02134505007967e-14	v
41800.0	1.8427400426498506e-13	6.026190103461349e-14	v
243.0	1.471140446969859e-12	4.344379705129692e-13	b
333.0	1.569112694522995e-12	4.428125600329656e-13	b
428.0	9.368156472568721e-13	3.5651355557132345e-13	b
522.0	6.132734111265964e-13	3.3552336740812275e-13	b
756.0	4.961970020176676e-13	1.7729728345138434e-13	b
1040.0	9.112848200599422e-13	1.3207550446957826e-13	b
1640.0	4.609503360953895e-13	4.609503360953895e-13	b
5370.0	1.627999008188376e-13	3.348334298812214e-14	b
17000.0	7.041320879527507e-14	2.9894636338413854e-14	b
28500.0	9.029301106112491e-14	3.1725854978127174e-14	b
40100.0	7.305570497402468e-14	7.305570497402468e-14	b
51600.0	7.305570497402468e-14	7.305570497402468e-14	b
