Time	Flux	Flux_err	Band
40.3	3.601200388271021e-12	1.4938716356094275e-13	R
65.3	2.9706212834797157e-12	1.3369998187910752e-13	R
90.3	2.493717702584114e-12	1.2536004335030092e-13	R
115.3	2.2826918502916835e-12	1.127540349642837e-13	R
140.3	2.650008630227619e-12	1.1927003546742476e-13	R
165.3	2.175941866169792e-12	1.1508756832113722e-13	R
190.5	1.6658937095757412e-12	1.1833444943173712e-13	R
215.3	1.893421430366034e-12	1.29629755889469e-13	R
240.3	1.7866821077272545e-12	1.5119438506133604e-13	R
265.5	1.917994194539029e-12	1.476924868345257e-13	R
300.3	1.7173044223189268e-12	8.632948172300312e-14	R
345.3	1.4522697398451058e-12	8.816634958031522e-14	R
390.3	1.6430367909966306e-12	7.827840300224217e-14	R
435.5	1.3805345763787174e-12	7.06069898498605e-14	R
480.2	1.6999936074868392e-12	7.202026833327796e-14	R
525.2	1.1858978680150422e-12	6.891300359305798e-14	R
570.2	1.0084335554016233e-12	6.470458248091678e-14	R
615.2	1.0686790317313257e-12	7.041071338443996e-14	R
660.2	1.036686130530494e-12	6.830283727767385e-14	R
705.2	8.039837821286295e-13	6.463853000523926e-14	R
750.4	8.272700245277287e-13	6.510803076202128e-14	R
795.2	8.062083433442841e-13	6.20809570092981e-14	R
840.2	8.054661398687908e-13	6.612088774540055e-14	R
885.2	8.333880874289295e-13	6.275564480153188e-14	R
930.2	6.944600836379508e-13	6.34340334202629e-14	R
975.4	8.630725185846257e-13	6.499093667316083e-14	R
1020.2	6.15527255609358e-13	6.440583870130035e-14	R
1065.2	8.403250079900497e-13	6.613548762575536e-14	R
1110.2	7.572639601600447e-13	6.280387652209392e-14	R
1155.4	5.982012115700439e-13	6.160538781906073e-14	R
2549.9	3.0566610877900534e-13	2.0664515242494667e-14	R
2797.4	2.767242941161549e-13	2.341723762692551e-14	R
29116.8	1.263709610466337e-13	3.4439595224938884e-15	R
32789.1456	1.1211075783953638e-13	4.055155573312645e-15	R
38620.8	1.0319229904232443e-13	5.547910921705129e-15	R
55814.4	8.196855673542979e-14	3.689192766216825e-15	R
128044.8	5.3167628366852286e-14	5.999647215399202e-15	R
130636.8	3.959563282154595e-14	3.149849547658132e-15	R
214099.2	3.644578327388782e-14	2.8992776672289885e-15	R
292291.2	2.385872812330295e-14	2.6923140291355447e-15	R
316224.0	2.2576015173192438e-14	3.7981036562667766e-15	R
407548.8	1.3603394357967234e-14	1.4233943579672329e-15	R
486950.4	1.437630534223804e-14	2.9568000978808303e-15	R
656640.0	5.268018462006397e-15	6.797661903823817e-16	R
994118.4	2.320851154479232e-15	5.603055137106988e-16	R
