Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
4783. 	  4963.          -9. -9. -9.            RC	      16.56	  0.08	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
4979. 	  5159.          -9. -9. -9. 	        RC 	      16.79 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
5173. 	  5353.          -9. -9. -9. 	        RC	      16.68 	  0.08	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
5368. 	  5548.          -9. -9. -9.            RC   	      16.76 	  0.08	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
5045. 	  6141.          -9. -9. -9.            RC	      16.95 	  0.03	 -9. -9.   -9. 		OHP           gendre11 0 NNN 0. 0. 0 nnn
5563. 	  5743.          -9. -9. -9.            RC	      16.94 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
5785. 	  5965.          -9. -9. -9.            RC	      16.90 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
5980. 	  6160.          -9. -9. -9.            RC	      17.06 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
6174. 	  6354.          -9. -9. -9.            RC	      17.09 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
6369. 	  6549.          -9. -9. -9.            RC	      17.10 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
6564. 	  6744.          -9. -9. -9.            RC	      17.04 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
6759. 	  6939.          -9. -9. -9.            RC	      17.21 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
6563. 	  7173.          -9. -9. -9.            RC	      17.20	  0.03	 -9. -9.   -9. 		OHP           gendre11 0 NNN 0. 0. 0 nnn
6970. 	  7150.          -9. -9. -9.            RC	      17.35       0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
7166. 	  7346.          -9. -9. -9.            RC	      17.28 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
7360. 	  7540.          -9. -9. -9.            RC	      17.37 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
7555. 	  7735.          -9. -9. -9.            RC	      17.53 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
7428. 	  8145.          -9. -9. -9.            RC	      17.41 	  0.03 	 -9. -9.   -9. 		OHP           gendre11 0 NNN 0. 0. 0 nnn
7750. 	  7930.          -9. -9. -9.            RC	      17.51 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
7945. 	  8125.          -9. -9. -9.            RC	      17.59 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
8150. 	  8330.          -9. -9. -9.            RC	      17.69 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
8345. 	  8525.          -9. -9. -9.            RC	      17.72 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
8539. 	  8719.          -9. -9. -9.            RC	      17.87 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
8734. 	  8914.          -9. -9. -9.            RC	      17.82 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
8929. 	  9109.          -9. -9. -9.            RC	      17.77 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
9123. 	  9303.          -9. -9. -9.            RC	      17.92       0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
9346. 	  9526.          -9. -9. -9.            RC	      17.58 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
9541. 	  9721.          -9. -9. -9.            RC	      17.98 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
9736. 	  9916.          -9. -9. -9.            RC	      18.21 	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
9931. 	  10111.         -9. -9. -9.            RC	      18.04   	  0.08 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
10126. 	  10306.         -9. -9. -9.            RC	      17.78 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
10107. 	  10675.         -9. -9. -9.            RC	      17.85 	  0.06 	 -9. -9.   -9. 		Banon         gendre11 0 NNN 0. 0. 0 nnn
10320. 	  10500.         -9. -9. -9.            RC	      17.87 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
10525. 	  10705.         -9. -9. -9.            RC	      17.88 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
10720. 	  10900.         -9. -9. -9.            RC            17.96 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
10915. 	  11095.         -9. -9. -9.            RC	      17.96 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
11110. 	  11290.         -9. -9. -9.            RC	      17.88 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
11305. 	  11485.         -9. -9. -9.            RC	      17.95 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
11713. 	  11893.         -9. -9. -9.            RC	      17.98 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
12298. 	  12478.         -9. -9. -9.            RC	      18.16 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
12493. 	  12673.         -9. -9. -9.            RC	      18.13 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
13105. 	  13285.         -9. -9. -9.            RC	      18.25 	  0.15 	 -9. -9.   -9. 		TAROT         gendre11 0 NNN 0. 0. 0 nnn
64602. 	  65506.         -9. -9. -9.            RC	      20.83 	  0.07 	 -9. -9.   -9. 		T1M           gendre11 0 NNN 0. 0. 0 nnn
146563.   155125.        -9. -9. -9.            RC	      23.15	  0.31	 -9. -9.   -9. 		T1M           gendre11 0 NNN 0. 0. 0 nnn
335443.   345074.        -9. -9. -9.            RC	      24.91 	  0.69 	 -9. -9.   -9. 	        T1M           gendre11 0 NNN 0. 0. 0 nnn
429094.   441848.        -9. -9. -9.            RC	      25.45 	  0.38 	 -9. -9.   -9. 		T1M           gendre11 0 NNN 0. 0. 0 nnn  
   166.  -9. -9. 1.d-3 -9. white   18.68  0.34           -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   171.  -9. -9. 1.d-3 -9. white   18.86  0.38  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   176.  -9. -9. 1.d-3 -9. white   18.79  0.38  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   186.  -9. -9. 1.d-3 -9. white   18.59  0.31  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   201.  -9. -9. 1.d-3 -9. white   18.67  0.35  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   206.  -9. -9. 1.d-3 -9. white   18.52  0.31  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   211.  -9. -9. 1.d-3 -9. white   17.47  0.17  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   216.  -9. -9. 1.d-3 -9. white   17.77  0.19  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   221.  -9. -9. 1.d-3 -9. white   18.15  0.25  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   226.  -9. -9. 1.d-3 -9. white   18.48  0.29  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   231.  -9. -9. 1.d-3 -9. white   18.45  0.30  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   241.  -9. -9. 1.d-3 -9. white   18.59  0.32  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   266.  -9. -9. 1.d-3 -9. white   18.75  0.36  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   286.  -9. -9. 1.d-3 -9. white   18.63  0.33  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   291.  -9. -9. 1.d-3 -9. white   18.73  0.34  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   301.  -9. -9. 1.d-3 -9. white   18.73  0.36  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   601.  -9. -9. 1.d-3 -9. white   16.74  0.18  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   606.  -9. -9. 1.d-3 -9. white   17.24  0.15  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   611.  -9. -9. 1.d-3 -9. white   17.03  0.13  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   616.  -9. -9. 1.d-3 -9. white   16.95  0.13  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   621.  -9. -9. 1.d-3 -9. white   16.89  0.17  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   776.  -9. -9. 1.d-3 -9. white   15.73  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   781.  -9. -9. 1.d-3 -9. white   15.78  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   786.  -9. -9. 1.d-3 -9. white   15.70  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   791.  -9. -9. 1.d-3 -9. white   15.80  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1181.  -9. -9. 1.d-3 -9. white   15.25  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1186.  -9. -9. 1.d-3 -9. white   15.20  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1191.  -9. -9. 1.d-3 -9. white   15.40  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1196.  -9. -9. 1.d-3 -9. white   15.27  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1201.  -9. -9. 1.d-3 -9. white   15.37  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1356.  -9. -9. 1.d-3 -9. white   15.45  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1361.  -9. -9. 1.d-3 -9. white   15.58  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1366.  -9. -9. 1.d-3 -9. white   15.55  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1371.  -9. -9. 1.d-3 -9. white   15.55  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1376.  -9. -9. 1.d-3 -9. white   15.25  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1531.  -9. -9. 1.d-3 -9. white   15.73  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1536.  -9. -9. 1.d-3 -9. white   15.76  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1541.  -9. -9. 1.d-3 -9. white   15.76  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1546.  -9. -9. 1.d-3 -9. white   15.65  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1701.  -9. -9. 1.d-3 -9. white   15.78  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1706.  -9. -9. 1.d-3 -9. white   15.65  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1711.  -9. -9. 1.d-3 -9. white   16.20  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1716.  -9. -9. 1.d-3 -9. white   15.96  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1721.  -9. -9. 1.d-3 -9. white   16.13  0.13  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  5166.  -9. -9. 1.d-3 -9. white   17.67  0.04  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  6602.  -9. -9. 1.d-3 -9. white   18.07  0.04  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 11906.  -9. -9. 1.d-3 -9. white   19.15  0.06  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 12210.  -9. -9. 1.d-3 -9. white   19.16  0.06  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 12513.  -9. -9. 1.d-3 -9. white   19.15  0.06  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 24517.  -9. -9. 1.d-3 -9. white   20.04  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 24734.  -9. -9. 1.d-3 -9. white   20.25  0.22  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 35676.  -9. -9. 1.d-3 -9. white   20.69  0.21  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 35979.  -9. -9. 1.d-3 -9. white   20.70  0.21  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 36284.  -9. -9. 1.d-3 -9. white   21.28  0.35  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 81699.  -9. -9. 1.d-3 -9. white   21.93  0.32  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
134282.  -9. -9. 1.d-3 -9. white   23.79  100.      	 -9. -9. -9. UVOT cucchiara11 1 Vega 0. 0. 0 nnn  
   409.  -9. -9. 1.d-3 -9. u       18.75  0.39  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   434.  -9. -9. 1.d-3 -9. u       18.71  0.37  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   459.  -9. -9. 1.d-3 -9. u       18.58  0.35  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   484.  -9. -9. 1.d-3 -9. u       18.33  0.30  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   509.  -9. -9. 1.d-3 -9. u       17.92  0.22  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   534.  -9. -9. 1.d-3 -9. u       17.32  0.16  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   559.  -9. -9. 1.d-3 -9. u       17.06  0.14  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   734.  -9. -9. 1.d-3 -9. u       15.58  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1134.  -9. -9. 1.d-3 -9. u       14.97  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1159.  -9. -9. 1.d-3 -9. u       14.88  0.14  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1309.  -9. -9. 1.d-3 -9. u       15.15  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1334.  -9. -9. 1.d-3 -9. u       14.98  0.15  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1484.  -9. -9. 1.d-3 -9. u       15.30  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1659.  -9. -9. 1.d-3 -9. u       15.53  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1834.  -9. -9. 1.d-3 -9. u       15.67  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 47582.  -9. -9. 1.d-3 -9. u       20.65  0.48  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 67156.  -9. -9. 1.d-3 -9. u       21.01  0.22  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
133453.  -9. -9. 1.d-3 -9. u       23.31  100.        	 -9. -9. -9. UVOT cucchiara11 1 Vega 0. 0. 0 nnn  
   587.  -9. -9. 1.d-3 -9. b       17.08  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   747.  -9. -9. 1.d-3 -9. b       15.80  0.10  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
   767.  -9. -9. 1.d-3 -9. b       15.77  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1147.  -9. -9. 1.d-3 -9. b       15.32  0.13  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1167.  -9. -9. 1.d-3 -9. b       15.22  0.06  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1327.  -9. -9. 1.d-3 -9. b       15.41  0.10  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1347.  -9. -9. 1.d-3 -9. b       15.47  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1507.  -9. -9. 1.d-3 -9. b       15.77  0.08  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1527.  -9. -9. 1.d-3 -9. b       15.72  0.11  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1687.  -9. -9. 1.d-3 -9. b       15.92  0.07  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1847.  -9. -9. 1.d-3 -9. b       16.01  0.12  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  1867.  -9. -9. 1.d-3 -9. b       16.11  0.09  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
  6397.  -9. -9. 1.d-3 -9. b       17.99  0.06  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
 10993.  -9. -9. 1.d-3 -9. b       19.10  0.11  	 -9. -9. -9. UVOT cucchiara11 0 Vega 0. 0. 0 nnn  
