Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          409.0            -9.0            -9.0     0.0010    -9.0000 u   18.750   0.3900  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          434.0            -9.0            -9.0     0.0010    -9.0000 u   18.710   0.3700  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          459.0            -9.0            -9.0     0.0010    -9.0000 u   18.580   0.3500  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          484.0            -9.0            -9.0     0.0010    -9.0000 u   18.330   0.3000  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          509.0            -9.0            -9.0     0.0010    -9.0000 u   17.920   0.2200  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          534.0            -9.0            -9.0     0.0010    -9.0000 u   17.320   0.1600  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          559.0            -9.0            -9.0     0.0010    -9.0000 u   17.060   0.1400  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          734.0            -9.0            -9.0     0.0010    -9.0000 u   15.580   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1134.0            -9.0            -9.0     0.0010    -9.0000 u   14.970   0.0700  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1159.0            -9.0            -9.0     0.0010    -9.0000 u   14.880   0.1400  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1309.0            -9.0            -9.0     0.0010    -9.0000 u   15.150   0.0700  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1334.0            -9.0            -9.0     0.0010    -9.0000 u   14.980   0.1500  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1484.0            -9.0            -9.0     0.0010    -9.0000 u   15.300   0.0700  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1659.0            -9.0            -9.0     0.0010    -9.0000 u   15.530   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1834.0            -9.0            -9.0     0.0010    -9.0000 u   15.670   0.0900  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
        47582.0            -9.0            -9.0     0.0010    -9.0000 u   20.650   0.4800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
        67156.0            -9.0            -9.0     0.0010    -9.0000 u   21.010   0.2200  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
       133453.0            -9.0            -9.0     0.0010    -9.0000 u   23.310 100.0000  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 1 Vega  0.000  0.000 0 nnn
