Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          655.0            -9.0            -9.0     0.0010    -9.0000 v   15.880   0.1400  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          675.0            -9.0            -9.0     0.0010    -9.0000 v   15.630   0.1800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
          835.0            -9.0            -9.0     0.0010    -9.0000 v   15.040   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1055.0            -9.0            -9.0     0.0010    -9.0000 v   14.620   0.0900  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1075.0            -9.0            -9.0     0.0010    -9.0000 v   14.650   0.0900  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1235.0            -9.0            -9.0     0.0010    -9.0000 v   14.650   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1255.0            -9.0            -9.0     0.0010    -9.0000 v   14.800   0.1200  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1415.0            -9.0            -9.0     0.0010    -9.0000 v   15.190   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1575.0            -9.0            -9.0     0.0010    -9.0000 v   15.100   0.1300  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1595.0            -9.0            -9.0     0.0010    -9.0000 v   15.260   0.1000  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1755.0            -9.0            -9.0     0.0010    -9.0000 v   15.240   0.1000  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         1775.0            -9.0            -9.0     0.0010    -9.0000 v   15.520   0.1700  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         5576.0            -9.0            -9.0     0.0010    -9.0000 v   17.340   0.0800  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
         7013.0            -9.0            -9.0     0.0010    -9.0000 v   17.790   0.1100  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
        16772.0            -9.0            -9.0     0.0010    -9.0000 v   19.040   0.2200  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
        17076.0            -9.0            -9.0     0.0010    -9.0000 v   19.170   0.2500  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
        17379.0            -9.0            -9.0     0.0010    -9.0000 v   19.100   0.2300  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 0 Vega  0.000  0.000 0 nnn
       134686.0            -9.0            -9.0     0.0010    -9.0000 v   22.820 100.0000  -9.0000  -9.0000  -9.0000 UVOT cucchiara11 1 Vega  0.000  0.000 0 nnn
