time_sec	flux	flux_err	band_init	band_norm	source
292	5.495295359293321e-14	1.0122708140726527e-14	R	R	18917
10884.7	3.280885239698515e-14	6.6479753513835165e-15	R	R	18920
32497	3.175856612710494e-15	3.0752210193067645e-16	g'	R	18921
32497	1.5815875401237322e-14	1.4576117918994726e-15	r'	R	18921
32497	1.9563799434040956e-14	1.837154081151789e-15	i'	R	18921
32497	2.1936445371037835e-14	2.21214519177816e-15	z'	R	18921
32497	3.7939155726567975e-14	4.262873389185728e-15	J	R	18921
32497	2.7970616039635785e-14	3.667633077879107e-15	H	R	18921
54756	9.62121049365572e-15	1.1522153563896616e-15	r	R	18924
54756	1.9634503297630764e-14	1.4890143805994853e-15	i	R	18924
