Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           2309.1000             150.0000    2.2587005437794350e-04    2.0803401405462868e-06
           3570.5000             150.0000    1.8614812031641755e-04    1.7144875970743060e-06
           4823.3000             150.0000    1.7452540510167161e-04    3.2148768616364544e-06
           6162.5000             150.0000    1.2997464886728351e-04    2.3942215805161902e-06
           7406.7000             150.0000    1.1963510974088633e-04    4.4075204514924763e-06
          10538.9000             120.0000    1.3485239160980641e-04    9.9362916996558726e-06
          10600.5000             112.5000    1.2185929252442496e-04    1.3468387127384800e-05
          11188.1000             112.5000    9.6796276383556747e-05    7.1322134231810628e-06
          11481.8000             112.5000    9.6796276383556747e-05    6.2406867452834307e-06
          11739.7000             500.0000    9.6796276383556747e-05    5.3491600673857960e-06
          12112.5000             112.5000    7.9773500529103892e-05    5.1431877958211443e-06
