	#Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)			beta	z
           6162.5000               0.0010    4.9069852393366525e-04    2.2218871675868350e-05	0.796	3.96855
           6167.1000               0.0010    4.3275605266504216e-04    3.7272710586562619e-05	0.796	3.96855
           6464.9000               0.0010    4.5494820000993829e-04    3.5709687796308717e-05	0.796	3.96855
           6607.2000               0.0010    4.4442404815877819e-04    2.0089834321497689e-05	0.796	3.96855
           6767.3000               0.0010    4.2970375688901531e-04    3.9577179739991898e-06	0.796	3.96855
           6884.2000               0.0010    4.6076040482554391e-04    2.0810749422950016e-05	0.796	3.96855
           7095.6000               0.0010    4.7501831127239432e-04    3.7854807882265704e-05	0.796	3.96855
           7406.7000               0.0010    4.5545130532533831e-04    2.4487339695790480e-05	0.796	3.96855
           7709.1000               0.0010    4.6287268309653335e-04    3.6945894588868342e-05	0.796	3.96855
           8011.5000               0.0010    4.5832036081620836e-04    8.4425732880925214e-06	0.796	3.96855
           9657.6000               0.0010    4.8884857276237253e-04    4.1858112955719856e-05	0.796	3.96855
          10029.2000               0.0010    4.8639684756890677e-04    2.1940899117728156e-05	0.796	3.96855
          10402.9000               0.0010    4.8436098253854746e-04    4.4611296405114608e-06	0.796	3.96855
          10436.4000               0.0010    4.2970375688901531e-04    1.1873153921997570e-05	0.796	3.96855
          10538.9000               0.0010    5.0722745380368881e-04    3.9805119085956756e-05	0.796	3.96855
          10600.5000               0.0010    4.6305859659779067e-04    5.0017247535944832e-05	0.796	3.96855
          11188.1000               0.0010    3.7645402928675404e-04    2.9708222296769175e-05	0.796	3.96855
          11195.6000               0.0010    4.1794578580324281e-04    3.4365367867810582e-05	0.796	3.96855
          11352.2000               0.0010    3.9189448345688526e-04    7.2189633728943172e-06	0.796	3.96855
          11481.8000               0.0010    3.7645402928675404e-04    2.7143284118638512e-05	0.796	3.96855
          11739.7000               0.0010    3.7645402928675404e-04    2.4705870045006358e-05	0.796	3.96855
          11766.9000               0.0010    3.4767154646297673e-04    6.4043467455184929e-06	0.796	3.96855
          11947.0000               0.0010    3.5956279656493750e-04    7.1073450200314151e-05	0.796	3.96855
          12112.5000               0.0010    3.1635561615257860e-04    2.2899843605007016e-05	0.796	3.96855
          12613.7000               0.0010    3.1129285217440896e-04    5.7342264128555750e-06	0.796	3.96855
          23519.0000               0.0010    1.6807903448978542e-04    4.6278558118545804e-05	0.796	3.96855
          34990.0000               0.0010    1.1987558579977470e-04    4.2596462374155582e-05	0.796	3.96855
          73246.0000               0.0010    2.1223623424574781e-05    2.3622071515693631e-06	0.796	3.96855
          96149.9000               0.0010    1.2055053097363426e-05    8.8824916340254559e-07	0.796	3.96855
         118937.3000               0.0010    1.2279173270879980e-05    1.1309536856705671e-07	0.796	3.96855
         278293.2000               0.0010    2.1143122027695835e-06    8.9578263763372271e-07	0.796	3.96855
