Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            228.0000              30.0000    1.9005203594418602e+46    1.7504439898246408e+45
            336.0000              30.0000    2.0458440569806890e+46    1.8842920655225204e+45
            448.0000              30.0000    2.1422617183948177e+46    1.9730960160284093e+45
            559.0000              30.0000    2.0458440569806890e+46    1.8842920655225204e+45
            667.0000              30.0000    2.2022799622690435e+46    2.0283748630807613e+45
            768.0000              30.0000    2.0838791383142169e+46    1.9193236710467662e+45
            871.0000              30.0000    2.1422617183948177e+46    1.9730960160284093e+45
            972.0000              30.0000    2.0458440569806890e+46    1.8842920655225204e+45
           1130.0000              60.0000    2.0458440569806890e+46    1.8842920655225204e+45
           1317.0000              60.0000    2.0458440569806890e+46    1.8842920655225204e+45
           1504.0000              60.0000    1.9718438788441050e+46    1.8161353807379504e+45
           1690.0000              60.0000    1.7818556806899666e+46    1.6411497785346724e+45
           2920.0000             600.0000    1.2441493689873508e+46    1.1459039491834761e+45
           4736.0000             600.0000    7.5661077249262782e+45    6.9686429443736450e+44
           6034.0000             475.0000    5.8461845213271422e+45    5.3845350868897102e+44
          85868.0000            4980.0000    3.3641279114841821e+44    3.4083240412783621e+43
