Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           49.0            -9.0            -9.0    -9.000   120.000 RC   17.900 100.0000  -9.0000  -9.0000  -9.0000 Z1000 GCN7833 1 USNOB1.0  0.000  0.000 0 nnn
          109.0            -9.0            -9.0    -9.000   120.000 RC   18.400 100.0000  -9.0000  -9.0000  -9.0000 Z1000 GCN7833 1 USNOB1.0  0.000  0.000 0 nnn
         1430.7            -9.0            -9.0    -9.000   300.000 RC   19.870   0.1000  -9.0000  -9.0000  -9.0000 TLS1.34m GCN7845 0 USNOB1.0  0.136  0.000 0 GAL_Ext=E(B-V)
        82474.9            -9.0            -9.0    -9.000   300.000 RC   20.750   0.1000  -9.0000  -9.0000  -9.0000 TLS1.34m GCN7845 0 USNOB1.0  0.136  0.000 0 GAL_Ext=E(B-V)
           -9.0            -9.0           540.1    -9.000   120.000 RC   18.040   0.0800  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0           665.1    -9.000   120.000 RC   18.430   0.0600  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0           817.1    -9.000   120.000 RC   18.620   0.0600  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0           949.1    -9.000   120.000 RC   18.630   0.2300  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0          1310.1    -9.000   120.000 RC   18.930   0.2300  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0          1561.1    -9.000   120.000 RC   19.040 100.0000  -9.0000  -9.0000  -9.0000 Z100 GCN7857 1 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0          1685.1    -9.000   120.000 RC   18.860   0.2000  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0         78108.0    -9.000  4080.000 RC   21.130   0.0600  -9.0000  -9.0000  -9.0000 Z100 GCN7857 0 USNO_B1.0  0.000  0.000 0 nnn
           -9.0            -9.0         57866.0    -9.000  7200.000 RC   20.580   0.3200  -9.0000  -9.0000  -9.0000 MITSuME GCN7863 0 USNOB1.0  0.000  0.000 0 nnn
