time_sec	flux	flux_err	band	source
629.0	5.563029549361752e-18	6.288566437215856e-19	w2	manual
677.0	8.775134731241385e-18	1.700456579774321e-18	m2	manual
702.0	3.664980301947251e-18	3.853085826154061e-19	w1	manual
6949.76534003019	2.1979401653451704e-12	1.3543904127994623e-13	b	uvot
6948.0	2.071298856216837e-12	3.825701830494063e-14	r	manual
24801.0	2.150923704738545e-13	1.797889353666811e-14	H	manual
24801.0	9.9529598142299e-13	4.695216450245442e-14	i	manual
24801.0	9.393753285017182e-13	4.715352070528324e-14	z	manual
24801.0	1.0895378489939547e-13	1.1075617705833475e-14	K	manual
24801.0	3.8441648729223704e-13	2.2633173605198414e-14	J	manual
24801.0	1.4312711986900804e-12	6.983946368563414e-14	g	manual
34551.5156700015	8.694684974850853e-13	1.0755597895056743e-13	v	uvot
44962.0	1.9888260506849038e-12	1.9493271824175425e-13	u	manual
63947.0	7.70641291743676e-13	6.388786709950633e-14	Rc	manual
63947.0	5.53587116091038e-13	5.6518173277676555e-14	Ic	manual
198393.0	3.363298568564118e-13	7.930466453146202e-15	B	manual
198393.0	2.683823674322991e-13	2.4718929538882507e-15	R	manual
198393.0	2.75880320561454e-13	3.4450585404978752e-15	I	manual
371193.0	2.771822542522358e-13	6.535799673869752e-15	B	manual
371193.0	2.4377436449727007e-13	3.1817347134510583e-15	V	manual
371193.0	1.839588652432018e-13	2.8544364336921398e-15	I	manual
547449.0	1.6022147367646575e-13	2.4861102035899352e-15	I	manual
547449.0	2.4830646830528456e-13	3.2408875781940814e-15	V	manual
547449.0	2.3055015707957895e-13	5.436241383909512e-15	B	manual
626073.0	2.903942634693256e-13	2.6880786080722788e-14	V	manual
626073.0	2.3591414409337075e-13	4.345699131326757e-15	R	manual
626073.0	1.806012375528036e-13	8.617342535891583e-15	I	manual
709017.0	2.4364944275365894e-13	2.964873516448136e-14	B	manual
709017.0	2.5292283021389536e-13	4.664878357695363e-14	V	manual
709017.0	2.8036379638965975e-13	1.3680466144111934e-14	g	manual
709017.0	2.607610765511572e-13	1.6815571483584357e-14	r	manual
709881.0	1.8618824168258397e-13	5.485786772217394e-15	i	manual
709881.0	2.829579706576795e-13	1.3807049938819327e-14	g	manual
709881.0	2.607610765511572e-13	1.6815571483584357e-14	r	manual
709881.0	2.5292283021389536e-13	4.664878357695363e-14	V	manual
804057.0	1.8826319398513813e-13	4.439138880550536e-15	B	manual
804057.0	2.5526309634805736e-13	3.331685250779155e-15	V	manual
804057.0	1.6623433176357063e-13	2.5794099810796578e-15	I	manual
880953.0	2.957930959101732e-13	1.389372222351913e-14	V	manual
880953.0	2.533505970583017e-13	1.2362346031402474e-14	g	manual
880953.0	2.832975152071481e-13	2.3486511632440207e-14	r	manual
881817.0	2.832975152071481e-13	2.3486511632440207e-14	r	manual
881817.0	1.9496302317723395e-13	1.4503175342112482e-14	i	manual
881817.0	2.957930959101732e-13	1.389372222351913e-14	V	manual
881817.0	2.533505970583017e-13	1.2362346031402474e-14	g	manual
1054617.0	1.7814163026615514e-13	3.4671941337186246e-14	B	manual
1054617.0	2.5867471516016256e-13	1.4294893033494508e-14	R	manual
1054617.0	1.806012375528036e-13	2.008778714674753e-14	I	manual
1079674.0	1.7012393616595014e-13	4.011425513189709e-15	B	manual
1079674.0	2.4830646830528456e-13	3.2408875781940814e-15	V	manual
1079674.0	1.724728428892237e-13	2.6762111514147526e-15	I	manual
1259386.0	1.2905220295118582e-13	3.0429774382056417e-15	B	manual
1259386.0	1.7988213475956834e-13	5.241324554333268e-15	V	manual
1259386.0	1.6623433176357063e-13	6.466545093347513e-15	I	manual
1314682.0	2.5837040463151473e-13	7.147550203322378e-15	r	manual
1314682.0	1.818536122586403e-13	5.818480238348168e-15	g	manual
1314682.0	1.654875866034375e-13	1.4180286585286417e-14	B	manual
1314682.0	1.749798471944445e-13	1.619727533415366e-14	V	manual
1315546.0	1.654875866034375e-13	1.4180286585286417e-14	B	manual
1315546.0	1.749798471944445e-13	1.619727533415366e-14	V	manual
1315546.0	1.818536122586403e-13	5.818480238348168e-15	g	manual
1315546.0	2.5837040463151473e-13	7.147550203322378e-15	r	manual
1315546.0	1.9317559143687224e-13	4.070257497171426e-15	i	manual
1399354.0	1.643319210120195e-13	6.609164732991424e-15	g	manual
1399354.0	1.9317559143687224e-13	9.11287930052266e-15	i	manual
1399354.0	1.2553517214306784e-13	7.45329337153326e-15	B	manual
1399354.0	2.0463882473465282e-13	5.962673826865872e-15	V	manual
1404538.0	1.2324389702811623e-13	3.5086233324653765e-15	B	manual
1404538.0	2.1826697671509946e-13	2.848813155750112e-15	V	manual
1404538.0	2.2529625854676244e-13	2.0750552257484297e-15	R	manual
1404538.0	1.708916023611141e-13	2.6516755000999887e-15	I	manual
1484026.0	1.5693576621313914e-13	1.1837343886375052e-14	g	manual
1484026.0	2.515606830958104e-13	1.8538785621930324e-14	r	manual
1579066.0	1.6170398471943274e-13	1.4894856209332775e-13	I	manual
1579066.0	9.699859026159536e-14	2.7614472214428657e-15	B	manual
1579066.0	1.8835971859108364e-13	2.45846464000867e-15	V	manual
1855546.0	6.710662887844758e-14	3.9842649965513696e-15	B	manual
1855546.0	1.5523442342403533e-13	3.1996557152198248e-15	V	manual
1855546.0	1.6170398471943274e-13	2.509113898077838e-15	I	manual
2193370.0	1.3151885914315159e-13	3.832137230894364e-15	V	manual
2193370.0	1.4214144362965864e-13	3.1632760270887746e-15	I	manual
2436154.0	1.3435157603113203e-13	6.1897754905334035e-15	r	manual
2516506.0	1.3684935831680936e-13	5.045098970539184e-15	r	manual
2614138.0	1.1714418141817364e-13	1.817692335691517e-15	I	manual
