time_sec	flux	flux_err	band	logF	logT	mag	mag_err
709017.0	2.5369834921937513e-13	1.2379314740370506e-14	g	-12.595682358664153	5.850656648325071	19.81	0.05
709017.0	2.433413311076966e-13	1.5692232914022623e-14	r	-12.613784120631287	5.850656648325071	19.63	0.07
709017.0	1.7686384193881884e-13	5.2110558423210906e-15	i	-12.752360945222128	5.850656648325071	19.8	0.03
709881.0	2.327854167826643e-13	4.293466318632419e-14	V	-12.63304423024722	5.8511855524164735	19.8	0.2
709881.0	2.5604579114254465e-13	1.2493859129370563e-14	g	-12.591682358664153	5.8511855524164735	19.8	0.05
709881.0	2.433413311076966e-13	1.5692232914022623e-14	r	-12.613784120631287	5.8511855524164735	19.63	0.07
709881.0	1.7686384193881884e-13	5.2110558423210906e-15	i	-12.752360945222128	5.8511855524164735	19.8	0.03
804057.0	1.6870060145477265e-13	3.977864091423308e-15	B	-12.772883369052705	5.905286837191247	20.46	0.01
804057.0	2.3493935372446804e-13	3.0664204533666968e-15	V	-12.629044230247219	5.905286837191247	19.79	0.01
804057.0	1.996417804606215e-13	1.8387687505096676e-15	R	-12.699748565630323	5.905286837191247	19.64	0.01
804057.0	1.5883408806380624e-13	2.4645825428538245e-15	I	-12.799056286107326	5.905286837191247	19.44	0.01
880953.0	2.722424031656331e-13	1.2787520666794987e-14	V	-12.565044230247219	5.944952738848894	19.63	0.05
880953.0	2.292543797563043e-13	1.1186561250178503e-14	g	-12.639682358664155	5.944952738848894	19.92	0.05
880953.0	2.643722574004859e-13	2.191753109514855e-14	r	-12.577784120631287	5.944952738848894	19.54	0.09
880953.0	1.8350126174226974e-13	1.3650542196033119e-14	i	-12.73636094522213	5.944952738848894	19.76	0.08
881817.0	2.722424031656331e-13	1.2787520666794987e-14	V	-12.565044230247219	5.945378467063478	19.63	0.05
881817.0	2.292543797563043e-13	1.1186561250178503e-14	g	-12.639682358664155	5.945378467063478	19.92	0.05
881817.0	2.643722574004859e-13	2.191753109514855e-14	r	-12.577784120631287	5.945378467063478	19.54	0.09
881817.0	1.85199178012099e-13	1.3776849107858001e-14	i	-12.732360945222128	5.945378467063478	19.75	0.08
1054617.0	1.5963077824126635e-13	3.106914970139973e-14	B	-12.796883369052704	6.023094767703474	20.52	0.21
1054617.0	2.393072024187431e-13	1.3408501837161186e-14	V	-12.62104423024722	6.023094767703474	19.77	0.06
1054617.0	2.422431104978946e-13	1.3386849002711076e-14	R	-12.615748565630323	6.023094767703474	19.43	0.06
1054617.0	1.7256142317636875e-13	1.9193540340459933e-14	I	-12.763056286107325	6.023094767703474	19.35	0.12
1079674.0	1.5244620972124148e-13	3.5945947927535236e-15	B	-12.816883369052704	6.033292643104085	20.57	0.01
1079674.0	2.2853660409143045e-13	2.982851982945354e-15	V	-12.64104423024722	6.033292643104085	19.82	0.01
1079674.0	2.2092834253337128e-13	6.1044756976466766e-15	R	-12.655748565630324	6.033292643104085	19.53	0.03
1079674.0	1.6479487976673992e-13	2.557074421339863e-15	I	-12.783056286107325	6.033292643104085	19.4	0.01
1259386.0	1.1564227609272947e-13	2.726779001099493e-15	B	-12.936883369052705	6.100158861146017	20.87	0.01
1259386.0	1.6556013419725276e-13	4.8240165581013274e-15	V	-12.781044230247222	6.100158861146017	20.17	0.03
1259386.0	1.996417804606215e-13	5.516306251529004e-15	R	-12.699748565630323	6.100158861146017	19.64	0.03
1259386.0	1.5883408806380624e-13	6.17867429627084e-15	I	-12.799056286107326	6.100158861146017	19.44	0.04
1314682.0	1.482916272816585e-13	1.2706800650198836e-14	B	-12.828883369052704	6.118820716820725	20.6	0.09
1314682.0	1.610481609085199e-13	1.49076676321226e-14	V	-12.79304423024722	6.118820716820725	20.2	0.1
1314682.0	1.6455748503803236e-13	5.265083617939373e-15	g	-12.783682358664153	6.118820716820725	20.28	0.03
1314682.0	2.411103643742337e-13	6.6700690288580435e-15	r	-12.617784120631287	6.118820716820725	19.64	0.03
1314682.0	1.8350126174226974e-13	3.866416977379711e-15	i	-12.73636094522213	6.118820716820725	19.76	0.02
1315546.0	1.482916272816585e-13	1.2706800650198836e-14	B	-12.828883369052704	6.119106038432282	20.6	0.09
1315546.0	1.610481609085199e-13	1.49076676321226e-14	V	-12.79304423024722	6.119106038432282	20.2	0.1
1315546.0	1.6455748503803236e-13	5.265083617939373e-15	g	-12.783682358664153	6.119106038432282	20.28	0.03
1315546.0	2.411103643742337e-13	6.6700690288580435e-15	r	-12.617784120631287	6.119106038432282	19.64	0.03
1315546.0	1.8350126174226974e-13	3.866416977379711e-15	i	-12.73636094522213	6.119106038432282	19.76	0.02
1399354.0	1.1249070302045224e-13	6.678815162860728e-15	B	-12.948883369052703	6.145927593547454	20.9	0.06
1399354.0	1.8834572610738406e-13	5.4879328637601145e-15	V	-12.72504423024722	6.145927593547454	20.03	0.03
1399354.0	1.4870228475168325e-13	5.9805659791696206e-15	g	-12.827682358664154	6.145927593547454	20.39	0.04
1399354.0	2.1390250931926503e-13	1.3793826070780609e-14	r	-12.669784120631286	6.145927593547454	19.77	0.07
1399354.0	1.8350126174226974e-13	8.656501772882554e-15	i	-12.73636094522213	6.145927593547454	19.76	0.05
1404538.0	1.104375162992007e-13	3.1440392247455658e-15	B	-12.956883369052704	6.147533493603145	20.92	0.02
1404538.0	2.0088882091643256e-13	2.6219940573826194e-15	V	-12.69704423024722	6.147533493603145	19.96	0.01
1404538.0	2.1098492916137445e-13	1.9432430109335418e-15	R	-12.675748565630322	6.147533493603145	19.58	0.01
1404538.0	1.6328403122764852e-13	2.5336310221317214e-15	I	-12.787056286107326	6.147533493603145	19.41	0.01
1484026.0	1.420095794623061e-13	1.0711492146231241e-14	g	-12.847682358664153	6.171441509809325	20.44	0.08
1484026.0	2.347555558848389e-13	1.730033036382144e-14	r	-12.629384120631288	6.171441509809325	19.669	0.08
1484026.0	2.1460461385896268e-13	1.2060945705548525e-14	i	-12.668360945222128	6.171441509809325	19.59	0.06
1579066.0	8.691938222766991e-14	2.474502834472244e-15	B	-13.060883369052704	6.198400282533169	21.18	0.02
1579066.0	1.733627429370819e-13	2.2627246238936784e-15	V	-12.76104423024722	6.198400282533169	20.12	0.01
1579066.0	1.9599790730806245e-13	1.8052074385022932e-15	R	-12.707748565630324	6.198400282533169	19.66	0.01
1579066.0	1.5450541820521394e-13	1.4231782795720588e-13	I	-12.811056286107325	6.198400282533169	19.47	1.0
1855546.0	6.0133520598243e-14	3.5702565490654235e-15	B	-13.220883369052704	6.268471725215946	21.58	0.06
1855546.0	1.4287484417765048e-13	2.944902951618008e-15	V	-12.84504423024722	6.268471725215946	20.33	0.02
1855546.0	1.8376019132901948e-13	1.6924939089597355e-15	R	-12.735748565630324	6.268471725215946	19.73	0.01
1855546.0	1.5450541820521394e-13	2.3974158263302378e-15	I	-12.811056286107325	6.268471725215946	19.47	0.01
2193370.0	1.210474847783712e-13	3.527027044999041e-15	V	-12.917044230247221	6.341111899075707	20.51	0.03
2193370.0	1.4731651431239799e-13	2.7136704784605723e-15	R	-12.831748565630322	6.341111899075707	19.97	0.02
2193370.0	1.3581374157475548e-13	3.0224566593821496e-15	I	-12.867056286107324	6.341111899075707	19.61	0.02
2436154.0	1.2537642419733862e-13	5.7762769928919805e-15	r	-12.901784120631287	6.3867047384913125	20.35	0.05
2436154.0	1.4048794335381645e-13	2.960115718785991e-15	i	-12.852360945222127	6.3867047384913125	20.05	0.02
2516506.0	1.277073459524292e-13	4.708068839485034e-15	r	-12.893784120631286	6.400797970204561	20.33	0.04
2516506.0	1.3293491272523332e-13	2.800971495058314e-15	i	-12.876360945222128	6.400797970204561	20.11	0.02
2614138.0	4.1602231940256316e-14	9.80956932762184e-16	B	-13.380883369052704	6.417328510198066	21.98	0.01
2614138.0	8.221589138064321e-14	1.073079017732579e-15	V	-13.08504423024722	6.417328510198066	20.93	0.01
2614138.0	1.1382861047316305e-13	1.0484002465269245e-15	R	-12.943748565630322	6.417328510198066	20.25	0.01
2614138.0	1.1192928097428188e-13	1.7367742358465192e-15	I	-12.951056286107326	6.417328510198066	19.82	0.01
2689306.0	1.0919830051477079e-13	4.226735211617105e-15	r	-12.961784120631286	6.42964022079919	20.5	0.042
2689306.0	1.2012656392347752e-13	2.5310964174206208e-15	i	-12.920360945222127	6.42964022079919	20.22	0.02
3205114.0	1.072052069116541e-13	6.913289529550269e-15	r	-12.969784120631287	6.505843481184148	20.52	0.07
3205114.0	1.1471997793115078e-13	3.380070254472174e-15	i	-12.940360945222128	6.505843481184148	20.27	0.03
3234490.0	3.492340906374437e-14	9.942325003106013e-16	B	-13.456883369052704	6.509805812780099	22.17	0.02
3234490.0	6.236713151239095e-14	1.2854967627920524e-15	V	-13.205044230247221	6.509805812780099	21.23	0.02
3234490.0	8.555618962590972e-14	7.88001627383966e-16	R	-13.067748565630323	6.509805812780099	20.56	0.01
3234490.0	8.809346933440823e-14	1.3669208499739248e-15	I	-13.055056286107325	6.509805812780099	20.08	0.01
3294970.0	8.835189714374956e-14	2.4441639176683705e-15	r	-13.053784120631287	6.517851464789279	20.73	0.03
3294970.0	9.719391025287535e-14	2.8636881813100133e-15	i	-13.012360945222127	6.517851464789279	20.45	0.03
8143738.0	2.265252565563521e-14	7.959494423533798e-16	B	-13.644883369052705	6.910823793113437	22.64	0.03
8143738.0	4.5735289699820425e-14	4.212375851462825e-16	R	-13.339748565630321	6.910823793113437	21.24	0.01
24801.0	1.2951427576199778e-12	6.319702071228395e-14	g	-11.887682358664152	4.394469192347434	18.04	0.05
24801.0	1.0144155067171626e-12	4.673562027467352e-14	r	-11.993784120631286	4.394469192347434	18.08	0.05
24801.0	9.45451063665119e-13	4.460077675261857e-14	i	-12.024360945222128	4.394469192347434	17.98	0.05
24801.0	9.041536338189572e-13	4.538550864545225e-14	z	-12.043757767919818	4.394469192347434	17.88	0.05
24801.0	3.762574689349842e-13	2.2152797541652206e-14	J	-12.424514870308254	4.394469192347434	17.68	0.05
24801.0	2.1218992318742956e-13	1.773628711300248e-14	H	-12.673275244412093	4.394469192347434	17.57	0.07
24801.0	1.0796271044154324e-13	1.0974870753138597e-14	K	-12.966726220864043	4.394469192347434	17.54	0.08
6948.0	1.9329288997423333e-12	3.5701316629245426e-14	r	-11.713784120631287	3.841859809775061	17.38	0.02
6948.0	3.0174428598325107e-12	6.357826747761358e-14	i	-11.520360945222128	3.841859809775061	16.72	0.02
653.0	4.04534690205683e-12	7.461189326726952e-13	v	-11.39304423024722	2.814913181275074	16.7	0.2
324.0	1.0822194814237575e-11	1.0607261765073176e-12	u	-10.965684652441244	2.510545010206612	16.0	0.1
44962.0	1.7152022888573104e-12	1.6811376962117538e-13	u	-11.765684652441244	4.652845621280872	18.0	0.1
702.0	3.005466060077854e-18	3.159721942003426e-19	w1	-17.522088172038778	2.846337112129805	15.6	0.1
677.0	6.652175870904497e-18	1.2890669574819505e-18	m2	-17.177036277378907	2.8305886686851442	15.7	0.2
629.0	4.352505336841259e-18	4.920164226379694e-19	w2	-17.361260687698444	2.798650645445269	15.9	0.1
63947.0	6.256301089663944e-13	6.418339089013976e-14	g	-12.203682358664153	4.805820174866168	18.83	0.11
63947.0	7.227810764646739e-13	5.992014942611221e-14	Rc	-12.140993226468819	4.805820174866168	18.23	0.09
63947.0	5.287670890090806e-13	5.398418621294868e-14	Ic	-12.276735583602878	4.805820174866168	18.14	0.11
