time_sec	flux	flux_err	band_init	band_norm	source
854496	2.763512819522173e-14	5.16766739151989e-15	J	R	13279
743040	4.4398913700457503e-14	6.146860124222459e-15	i	R	13275
387	8.835995322145937e-14	2.6176700550026273e-14	u_swift	R	13248
5660	7.984642522669885e-14	2.2923042494625894e-14	u_swift	R	13248
8722	6.658183748608888e-14	1.1412462498522125e-14	uvw1_swift	R	13248
5967	9.390571871898911e-14	2.471281729506408e-14	uvm2_swift	R	13248
11695	8.178846189289676e-14	1.1384832217370072e-14	uvm2_swift	R	13248
6244.5	1.229139633315947e-13	1.9382722507632107e-14	uvw2_swift	R	13248
43986.2	8.434200952260048e-14	2.3304558460788203e-14	R	R	13273
128658	6.761513885630354e-14	1.868275329494964e-15	R	R	13273
15120	4.834044127811866e-14	8.904791484808679e-15	CR	R	13250
1.68E+06	3.148066836311874e-13	7.538639439802274e-14	R	R	13288
62340	3.7449304282735776e-14	1.8041860113337285e-15	g	R	13256
62340	3.6923916280903615e-14	1.7009710467698616e-15	r	R	13256
62340	4.4398913700457503e-14	4.108650938486688e-15	i	R	13256
1.26E+06	5.0729318688361495e-14	2.337640226648383e-15	r'	R	arXiv1401.3774
1.78E+06	4.219480941770075e-14	2.7212726503155854e-15	r'	R	arXiv1401.3774
405824.05	8.452835985974042e-15	7.949971406128392e-16	B	R	arXiv1401.3774
2.64E+06	3.113572835881264e-14	4.015111225835037e-15	r'	R	arXiv1401.3774
5.77E+08	1.2106049413655944e-14	9.21308168818283e-16	B	R	arXiv1401.3774
3.08E+06	2.919167596718739e-14	4.033260883046262e-15	r'	R	arXiv1401.3774
407118.3	2.5706558823908966e-14	4.735323131208586e-16	R	R	arXiv1401.3774
1.18E+06	1.5523957398276033e-14	2.874854572815082e-15	B	R	arXiv1401.3774
752459.1	3.819829199699379e-14	1.4072770836817864e-15	R	R	arXiv1401.3774
2.22E+06	7.70907804250604e-15	4.505977543294185e-16	B	R	arXiv1401.3774
1.01E+06	4.3057017569260724e-14	3.1725582977203986e-15	R	R	arXiv1401.3774
2.39E+06	8.07239569746038e-15	4.718337722459576e-16	B	R	arXiv1401.3774
1.18E+06	4.677824716377517e-14	3.44674862706239e-15	R	R	arXiv1401.3774
2.65E+06	6.591776021177108e-15	5.606421425545272e-16	B	R	arXiv1401.3774
2.22E+06	4.036862380447909e-14	1.1154262967625375e-15	R	R	arXiv1401.3774
394677.7	1.3209541105574317e-14	1.3527877612719324e-15	g'	R	arXiv1401.3774
2.39E+06	3.963181338259484e-14	1.8251124540616962e-15	R	R	arXiv1401.3774
569637.7	1.4889761131449198e-14	1.5248589232510846e-15	g'	R	arXiv1401.3774
2.65E+06	3.483725634614051e-14	1.2834519542949654e-15	R	R	arXiv1401.3774
831866.7	1.8918544926360027e-14	1.5934955155810903e-15	g'	R	arXiv1401.3774
566613.7	2.7962826821366276e-14	3.1011504197493744e-15	i'	R	arXiv1401.3774
1.00E+06	1.999344952702246e-14	1.3231979458484227e-15	g'	R	arXiv1401.3774
827805.9	3.552884366765894e-14	1.6681821024261394e-15	i'	R	arXiv1401.3774
1.26E+06	1.9448572521136035e-14	1.1133701942426897e-15	g'	R	arXiv1401.3774
1.09E+06	4.0418581990083756e-14	1.5343636469963814e-15	i'	R	arXiv1401.3774
1.78E+06	1.617661802274382e-14	2.247918214146322e-15	g'	R	arXiv1401.3774
1.26E+06	4.0792570524619084e-14	1.9153293222168502e-15	i'	R	arXiv1401.3774
2.65E+06	1.011317984928247e-14	1.6834223211236823e-15	g'	R	arXiv1401.3774
1.78E+06	4.5981281726210695e-14	2.575653105936622e-15	i'	R	arXiv1401.3774
406686.3	2.962304485200542e-14	8.530618350001716e-16	V	R	arXiv1401.3774
2.64E+06	3.652423034394084e-14	4.7214639149720066e-15	i'	R	arXiv1401.3774
1.01E+06	4.91620173948239e-14	3.644278973371045e-15	V	R	arXiv1401.3774
3.07E+06	3.2105620882241893e-14	4.4452836078346956e-15	i'	R	arXiv1401.3774
1.18E+06	5.147895189389496e-14	3.816028550078441e-15	V	R	arXiv1401.3774
406686.3	2.1703369153133156e-14	1.2227075075393483e-15	I	R	arXiv1401.3774
2.22E+06	3.627686059732088e-14	1.0446733421159763e-15	V	R	arXiv1401.3774
753063.9	3.166118441661074e-14	2.358520840384121e-15	I	R	arXiv1401.3774
2.39E+06	3.7986536365117615e-14	2.121710717318283e-15	V	R	arXiv1401.3774
1.01E+06	4.097577320735873e-14	2.3084611967093798e-15	I	R	arXiv1401.3774
2.65E+06	3.0452972907993133e-14	1.978856495089131e-15	V	R	arXiv1401.3774
1.18E+06	4.4517129959996285e-14	3.316192388230908e-15	I	R	arXiv1401.3774
395714.5	2.919167596718739e-14	2.6890754100335577e-15	r'	R	arXiv1401.3774
2.22E+06	4.21237626854989e-14	1.9939933550912827e-15	I	R	arXiv1401.3774
568687.3	3.5420854144971575e-14	2.6105460691661438e-15	r'	R	arXiv1401.3774
2.39E+06	4.410899445930708e-14	2.8845654523602165e-15	I	R	arXiv1401.3774
829965.9	4.104488371886651e-14	1.513634602458849e-15	r'	R	arXiv1401.3774
2.65E+06	4.097577320735873e-14	1.9396515003947594e-15	I	R	arXiv1401.3774
1.09E+06	4.459221339055944e-14	1.6444514169047223e-15	r'	R	arXiv1401.3774
1.27E+06	2.9324276616821116e-14	2.2430160083668467e-15	z'	R	arXiv1401.3774
