time_sec	flux	flux_err	band	source
974.0	1.5469703890640625e-12	8.851787273714937e-14	g	manual
974.0	2.3166398040070543e-12	8.87399049720259e-14	Ic	manual
1193.0	1.2516473979421206e-12	2.3444773717851405e-13	g	manual
1193.0	1.9992104537611658e-12	1.916206490726277e-13	Ic	manual
3728.0	1.049200560743195e-12	1.0056394617121885e-13	Ic	manual
3728.0	4.982898041253848e-13	9.333532529080813e-14	g	manual
10824.0	1.0860238054298308e-13	1.8879392327690456e-14	K	manual
10824.0	1.569782000345112e-13	4.9163130239779725e-14	K	manual
12448.0	3.058313493331681e-13	3.5361509829613005e-14	g	manual
12448.0	3.538820333764479e-13	3.706195584223328e-14	Ic	manual
60340.0	9.299596834844621e-14	1.3849946037535486e-14	i	manual
60340.0	5.774069418234688e-14	9.251018406552594e-15	g	manual
