time	flux	flux_err	band
578.0	2.7520361601162725e-12	2.523081917304528e-14	b
751.0	5.195820462699691e-12	4.7635568329321763e-14	b
1815.0	3.779758680890777e-12	3.9549593574096464e-13	V
1915.0	3.7451056450123266e-12	4.2261265632233233e-13	V
2014.0	3.2920321898762877e-12	3.982617688429463e-13	V
2112.0	3.710770310076458e-12	3.882773213864636e-13	V
2212.0	2.947569629870304e-12	4.0388027124280333e-13	V
2312.0	3.1438663342757634e-12	4.0567322543287847e-13	V
2412.0	2.2775298262185087e-12	3.3008988421702657e-13	V
2510.0	3.0301496193692864e-12	4.3916954478642497e-13	V
2614.0	3.0023690406757525e-12	4.586796820482517e-13	V
2714.0	2.7635292977349784e-12	4.005273851602205e-13	V
2814.0	2.9748431558585855e-12	3.112734110664549e-13	V
2914.0	1.7276830526294742e-12	2.0901074742105195e-13	V
3013.0	1.9654593819260083e-12	3.306614744661068e-13	V
3113.0	2.2359602220566836e-12	4.1011452166614905e-13	V
1849.0	3.787615069079316e-12	2.6904798384346547e-13	I
1947.0	3.650613333894154e-12	2.5931625557584397e-13	I
2045.0	3.422676363836185e-12	2.431250690061935e-13	I
2145.0	3.008609591636857e-12	2.3933618144223153e-13	I
2245.0	2.8731998542461813e-12	2.285642788440073e-13	I
2345.0	2.7187284741185106e-12	2.8447479129638524e-13	I
2445.0	2.7187284741185106e-12	2.162760144029723e-13	I
2549.0	2.5024524597155383e-12	2.618446998233306e-13	I
2648.0	2.324694219590513e-12	1.6513143004930609e-13	I
2748.0	2.3033812948778397e-12	2.026725867796031e-13	I
2848.0	1.7154016983925063e-12	1.9357276860346416e-13	I
2946.0	1.86365635992985e-12	1.795642710800195e-13	I
3046.0	2.100708708098245e-12	1.6711227735105993e-13	I
3144.0	1.8128665501960517e-12	1.7467064618262718e-13	I
3209.0	1.6082954590289398e-12	2.2037097941593253e-13	I
3276.0	1.4007667867059095e-12	1.5806811041666472e-13	I
3342.0	1.4803548665157591e-12	1.4263297046654706e-13	I
3409.0	1.2426986762892448e-12	1.5033855819506464e-13	I
3476.0	1.31330571977911e-12	1.37418051894149e-13	I
3541.0	1.5078767182969574e-12	1.7015482224773967e-13	I
3608.0	1.3500996843556459e-12	1.6333166184076595e-13	I
3674.0	1.2658021696144756e-12	1.428381647902979e-13	I
3739.0	1.4533353451414701e-12	1.6400015619194872e-13	I
3806.0	1.175887667884961e-12	1.4225593055032366e-13	I
3873.0	1.2200168692406234e-12	1.3767156890607264e-13	I
3940.0	1.2200168692406234e-12	1.9586152463445343e-13	I
4007.0	1.1977490518266657e-12	1.735937072204957e-13	I
4080.0	1.0923601180941801e-12	1.0524947226314216e-13	I
4146.0	1.014765831968453e-12	1.3094173999243942e-13	I
4213.0	1.0336317373346415e-12	9.959096186952554e-14	I
4280.0	9.87110645831038e-13	1.1941816154207947e-13	I
4516.0	1.1977490518266657e-12	1.6411731449202416e-13	I
4583.0	1.02415534460617e-12	1.6441791282930667e-13	I
4650.0	1.0724222989760285e-12	1.3838152351091246e-13	I
4717.0	9.085855712281742e-13	1.3168429346364784e-13	I
4783.0	9.78060761033122e-13	1.340153058489006e-13	I
4850.0	9.426833483514715e-13	1.2164047507945452e-13	I
4915.0	1.02415534460617e-12	9.867790644292144e-14	I
4982.0	8.920020156108993e-13	1.2222341157379511e-13	I
5048.0	6.704491364435344e-13	1.1790644892286536e-13	I
5115.0	8.597374317768633e-13	1.7050479244808938e-13	I
5182.0	6.704491364435344e-13	1.0242624826168293e-13	I
5249.0	1.0431958140454412e-12	2.221529407734258e-13	I
5316.0	8.676924842889585e-13	1.392993631247678e-13	I
5382.0	1.02415534460617e-12	1.2389973596465298e-13	I
5845.0	9.00255608641517e-13	1.583206483058149e-13	I
5912.0	7.627212313749212e-13	1.0450917077195652e-13	I
5979.0	8.920020156108993e-13	1.2222341157379511e-13	I
6046.0	7.351328597333643e-13	1.2367598006005044e-13	I
6112.0	7.627212313749212e-13	1.3989651957324126e-13	I
6177.0	7.697786040371042e-13	1.5266398351536765e-13	I
6244.0	5.785832221196606e-13	1.396829645315569e-13	I
12104.0	5.316762836685228e-13	4.678174993436357e-14	R
17676.0	2.1166414094167403e-13	3.560957686482002e-14	R
18504.0	1.8435176005953005e-13	3.1014644903000605e-14	R
19116.0	2.3208511544792315e-13	3.9045124606159826e-14	R
36985.0	1.0319229904232443e-13	4.644418522397581e-15	R
39492.0	1.1211075783953638e-13	2.1402403417786938e-14	R
39726.0	1.0130882732030531e-13	4.55964833088774e-15	R
39816.0	1.0319229904232443e-13	2.122374230689464e-14	R
44905.0	7.973468600139389e-14	4.978473772322214e-15	R
45131.0	9.674917898941757e-14	1.1704472172818213e-14	R
48412.0	7.205220704257277e-14	3.242883510434505e-15	R
56660.0	5.93809700945923e-14	2.672583903495987e-15	R
57959.0	5.3167628366852286e-14	3.3196800117369435e-15	R
78752.0	4.1461717505581744e-14	3.29829738341803e-15	R
104998.0	2.3208511544792317e-14	3.904512460615986e-15	R
118903.0	2.5683090866187455e-14	2.687356234194708e-15	R
119882.0	2.1759418661697923e-14	1.9145929841461974e-15	R
123068.0	2.2784908469655463e-14	2.0048249715974512e-15	R
192376.0	1.4643580813640093e-14	4.5126980816095615e-15	R
121150.0	2.9624711930165875e-14	3.822666476053795e-15	B
124727.0	4.24281539458482e-14	3.733217653373504e-15	B
