time_sec	mag	mag_err	band	source
51349.7	22.313947070075514	0.041253	r	nissim
51349.7	21.287776266077994	0.028376	i	nissim
43691.55	19.59493359190607	0.136249	Z	nissim
43691.55	19.59493359190607	0.136249	Z	nissim
51290.0	21.20734259190607	0.058427	Z	nissim
51290.0	21.396631591906072	0.069769	Z	nissim
51290.0	20.895499561549187	0.06701	Y	nissim
51290.0	21.033641561549185	0.07694	Y	nissim
57007.45	18.887431197673322	0.15991	J	nissim
51290.0	19.70539619767332	0.045464	J	nissim
51290.0	19.705604817708494	0.056543	H	nissim
