t	mag	dmag	band
51349.7	22.103214	0.041253	r
51349.7	21.131179	0.028376	i
43691.55	19.478454	0.136249	Z
43691.55	19.478454	0.136249	Z
51290.0	21.090863	0.058427	Z
51290.0	21.280152	0.069769	Z
51290.0	20.797926	0.06701	Y
51290.0	20.936068	0.07694	Y
57007.45	18.822044	0.15991	J
51290.0	19.640009	0.045464	J
51290.0	19.664196	0.056543	H
