15245.28	19.256	0.019	0.019	R
37363.68	20.082	0.011	0.011	R
39264.48	20.09	0.009	0.009	R
41251.68	20.158	0.085	0.085	R
54557.28	20.377	0.1	0.1	R
59309.28	20.44	0.016	0.016	R
60346.08	20.367	0.057	0.057	R
91018.08	20.764	0.088	0.088	R
123590.88	20.875	0.025	0.025	R
136810.08	20.898	0.04	0.04	R
171629.28	21.397	0.27	0.27	R
178627.68	21.108	0.123	0.123	R
320237.28	21.327	0.05	0.05	R
667392.48	21.457	0.05	0.05	R
1800269.28	21.491	0.036	0.036	R
2638262.88	21.557	0.03	0.03	R
2991466.08	21.657	0.06	0.06	R
410266.08	21.686	0.041	0.041	R
