time_sec	flux	flux_err	band	logF	logT	mag	mag_err
218844.0	1.9375113219097947e-13	3.630495964494874e-15	r	-12.712755751000449	5.340134644151728	19.88	0.02
218844.0	2.1078772729930131e-13	6.7202298147552835e-15	i	-12.676154678665146	5.340134644151728	19.59	0.02
218844.0	1.563292821063468e-13	7.779584881445395e-15	Z	-12.80595966647146	5.340134644151728	19.25	0.02
218844.0	1.3032602356116947e-13	9.287494698975258e-15	Y	-12.884968855503402	5.340134644151728	19.19	0.02
218844.0	1.0753131320610298e-13	1.0465309549161255e-14	J	-12.968465050423847	5.340134644151728	18.97	0.03
218844.0	6.225751732381688e-14	8.599091886279398e-15	H	-13.205808201900606	5.340134644151728	18.8	0.03
107064.0	3.6918517145081594e-13	2.0441266565286212e-14	r	-12.432755751000448	5.029643464953223	19.18	0.06
26280.0	2.7029954916445193e-12	8.61755621393752e-14	i	-11.568154678665145	4.419625360887744	16.82	0.02
177012.42	3.4060532575309436e-13	1.2548363930775294e-14	R	-12.467748565630323	5.248003739515644	19.06	0.04
257625.42	2.96654837276075e-13	1.3661460121529293e-14	R	-12.527748565630324	5.410988712806808	19.21	0.05
343360.42	2.5365967657099427e-13	7.0088758795927485e-15	R	-12.595748565630323	5.535750231517133	19.38	0.03
429733.42	2.607662816924719e-13	7.205238635766862e-15	R	-12.583748565630323	5.633199129707164	19.35	0.03
799020.42	2.0713402021239567e-13	5.723324486315875e-15	R	-12.683748565630324	5.902557878412864	19.6	0.03
1557689.42	2.271179368423741e-13	1.255100101739553e-14	R	-12.643748565630323	6.192480870136198	19.5	0.06
2335443.42	1.4330173031388453e-13	1.319857712084014e-14	R	-12.843748565630323	6.368369350245323	20.0	0.1
73361.42	8.591489160156303e-13	1.2663746996722513e-13	Rc	-12.065931553516114	4.8654677290441315	18.04	0.16
1054943.99	4.057433721949339e-13	3.7370345615887586e-14	R	-12.391748565630323	6.023229402307022	18.87	0.1
1227743.99	1.996417804606215e-13	2.3903993756625684e-14	R	-12.699748565630323	6.089107816869025	19.64	0.13
1314143.99	1.181004178989865e-13	2.0667155891523585e-14	R	-12.927748565630322	6.118642953227121	20.21	0.19
85509.42	6.79596970752848e-13	3.129659708198837e-14	R	-12.167748565630324	4.93201396067752	18.31	0.05
85989.42	6.371642997997896e-13	2.934250037013969e-14	R	-12.195748565630323	4.93444501963569	18.38	0.05
90669.42	6.141174449640808e-13	2.2624922785950134e-14	R	-12.211748565630323	4.957460837615835	18.42	0.04
95469.42	5.811007478680254e-13	2.676067839137214e-14	R	-12.235748565630324	4.979864284128068	18.48	0.05
96309.42	5.652641392233392e-13	2.6031375611595437e-14	R	-12.247748565630324	4.983668767435443	18.51	0.05
91209.42	5.538972739152795e-13	3.09879076247441e-14	I	-12.256570772290516	4.960039694060353	18.06	0.05
91629.42	5.388020354587167e-13	3.0143401112626843e-14	I	-12.268570772290516	4.962034937557082	18.09	0.05
96729.42	4.780014650554916e-13	2.674189952033869e-14	I	-12.320570772290516	4.985558583704756	18.22	0.05
97149.42	4.692769550787678e-13	2.6253804846539617e-14	I	-12.328570772290515	4.987440212125184	18.24	0.05
