time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
18203.0	4.552110580674396e-13	4.26673591601072e-14	g'	-12.539391268787424	4.260142969088207	19.7	0.1	manual
18203.0	4.12995980487054e-13	3.804308216976571e-14	r'	-12.520755751000449	4.260142969088207	19.4	0.1	manual
18203.0	3.814426487511715e-13	3.538308996004199e-14	i'	-12.520154678665143	4.260142969088207	19.2	0.1	manual
18203.0	3.3774091276314406e-13	3.1945912122751285e-14	z'	-12.546976104200048	4.260142969088207	19.1	0.1	manual
18203.0	1.5203771180159988e-13	1.523950702824574e-14	J	-12.860465050423848	4.260142969088207	18.7	0.1	manual
18203.0	8.73078931347512e-14	9.472905604115589e-15	H	-13.085808201900608	4.260142969088207	18.5	0.1	manual
18203.0	4.507985519709173e-14	5.368698265822075e-15	K	-13.364084829396171	4.260142969088207	18.4	0.1	manual
3684.0	1.82513319666599e-12	2.0254021748045632e-13	v	-11.917998077523004	3.566319621524811	18.03	0.12	manual
9670.0	7.067967834091355e-13	8.492077571652462e-14	v	-12.329998077523005	3.9854264740830017	19.06	0.13	manual
27701.0	3.81324372608752e-13	1.229832297286582e-13	v	-12.597998077523004	4.442495447282601	19.73	0.35	manual
4299.0	6.2016379085725515e-12	4.0949112887172675e-13	u	-11.50014384928665	3.633367445117007	17.4	0.06	manual
21963.0	1.6924132069514614e-12	1.8204638348653588e-13	u	-12.06414384928665	4.341691661573092	18.81	0.11	manual
61409.0	1.5434991894088263e-12	1.2667180000772183e-13	u	-12.10414384928665	4.788232025276355	18.91	0.08	manual
4094.0	1.2268475692319619e-18	1.3139164297195105e-19	uvw1	-18.303463946149478	3.612147838326487	17.65	0.1	manual
61491.0	4.2932937753321264e-19	3.9385829020149614e-20	uvw1	-18.759463946149477	4.788811555834541	18.79	0.08	manual
3889.0	3.876473773887321e-18	5.595151250767357e-19	uvm2	-17.959200431455407	3.58983794314746	17.77	0.14	manual
3250.0	1.9428391669632595e-18	2.4896960448218207e-19	uvm2	-18.259200431455408	3.5118833609788744	18.52	0.12	manual
41730.0	8.0991016571399425e-19	1.1689927859771385e-19	uvm2	-18.639200431455407	4.620448384711709	19.47	0.14	manual
23939.0	9.827359649555997e-19	1.4998557342060332e-19	uvm2	-18.555200431455408	4.379106004735696	19.26	0.15	manual
4914.0	1.412081021765992e-18	2.425671588720405e-19	uvw2	-18.33532448853789	3.691435152144062	18.46	0.17	manual
26893.0	3.234890735850986e-19	6.661248455335543e-20	uvw2	-18.975324488537883	4.429639251861554	20.06	0.21	manual
457956.0	5.990551530710652e-14	1.1064434261935802e-14	I	-13.312570772290517	5.660823753385616	20.7	0.2	manual
457956.0	5.834628870033392e-14	1.6121675351149895e-14	R	-13.363748565630322	5.660823753385616	21.3	0.3	manual
