time_sec	flux	flux_err	band	logF	logT	mag	mag_err
18203.0	2.8880767558649885e-13	2.7070214143653923e-14	g'	-12.539391268787423	4.260142969088207	19.7	0.1
18203.0	3.0147010277373575e-13	2.7769887440607795e-14	r'	-12.520755751000449	4.260142969088207	19.4	0.1
18203.0	3.0188763235343125e-13	2.800346864294559e-14	i'	-12.520154678665145	4.260142969088207	19.2	0.1
18203.0	2.8380751810382196e-13	2.684451214081702e-14	z'	-12.546976104200047	4.260142969088207	19.1	0.1
18203.0	1.3789069151734906e-13	1.3821479800028099e-14	J	-12.860465050423848	4.260142969088207	18.7	0.1
18203.0	8.207139173791388e-14	8.904745250600941e-15	H	-13.085808201900607	4.260142969088207	18.5	0.1
18203.0	4.3242935769808156e-14	5.1499338953378405e-15	K	-13.364084829396173	4.260142969088207	18.4	0.1
3684.0	1.2078191817081083e-12	1.3403512696339178e-13	v	-11.917998077523004	3.566319621524811	18.03	0.12
9670.0	4.677372117994379e-13	5.619805832435433e-14	v	-12.329998077523003	3.9854264740830017	19.06	0.13
27701.0	2.5234919431140443e-13	8.138666491083073e-14	v	-12.597998077523004	4.442495447282601	19.73	0.35
4299.0	3.16123040749279e-12	2.087345032509015e-13	u	-11.50014384928665	3.633367445117007	17.4	0.06
21963.0	8.626927548385031e-13	9.279654367699013e-14	u	-12.06414384928665	4.341691661573092	18.81	0.11
61409.0	7.867851434465237e-13	6.456983652701288e-14	u	-12.10414384928665	4.788232025276355	18.91	0.08
4094.0	4.972056485625085e-19	5.3249212614457e-20	uvw1	-18.303463946149474	3.6121478383264867	17.65	0.1
61491.0	1.739947137336496e-19	1.5961931337888157e-20	uvw1	-18.759463946149474	4.788811555834541	18.79	0.08
3889.0	1.0984987537401962e-18	1.5855303129762635e-19	uvm2	-17.959200431455407	3.58983794314746	17.77	0.14
3250.0	5.505535515300555e-19	7.05519542232343e-20	uvm2	-18.259200431455408	3.5118833609788744	18.52	0.12
41730.0	2.295089195937378e-19	3.3126423482531043e-20	uvm2	-18.639200431455407	4.620448384711709	19.47	0.14
23939.0	2.784835641173036e-19	4.250227786690827e-20	uvm2	-18.555200431455408	4.379106004735696	19.26	0.15
4914.0	4.620356766835178e-19	7.936844958830872e-20	uvw2	-18.335324488537886	3.691435152144062	18.46	0.17
26893.0	1.0584625861389431e-19	2.1795735444194885e-20	uvw2	-18.975324488537883	4.429639251861554	20.06	0.21
457956.0	4.868881757827746e-14	8.992731614518442e-15	I	-13.312570772290515	5.660823753385616	20.7	0.2
457956.0	4.327643069980018e-14	1.195771970488197e-14	R	-13.363748565630322	5.660823753385616	21.3	0.3
